HumanEval_0_has_close_elements,88,14,98
HumanEval_100_make_a_pile,4,29,167
HumanEval_101_words_string,81,0,119
HumanEval_102_choose_num,43,9,148
HumanEval_103_rounded_avg,0,6,194
HumanEval_104_unique_digits,117,3,80
HumanEval_105_by_length,111,7,82
HumanEval_106_f,102,1,97
HumanEval_107_even_odd_palindrome,53,3,144
HumanEval_108_count_nums,1,3,196
HumanEval_109_move_one_ball,9,25,166
HumanEval_10_make_palindrome,1,48,151
HumanEval_110_exchange,15,9,176
HumanEval_111_histogram,44,1,155
HumanEval_112_reverse_delete,138,1,61
HumanEval_113_odd_count,104,1,95
HumanEval_114_minSubArraySum,53,43,104
HumanEval_115_max_fill,4,29,167
HumanEval_116_sort_array,167,4,29
HumanEval_117_select_words,38,2,160
HumanEval_118_get_closest_vowel,3,12,185
HumanEval_119_match_parens,0,15,185
HumanEval_11_string_xor,104,6,90
HumanEval_120_maximum,48,9,143
HumanEval_121_solution,130,1,69
HumanEval_122_add_elements,80,10,110
HumanEval_123_get_odd_collatz,18,6,176
HumanEval_124_valid_date,71,14,115
HumanEval_125_split_words,8,0,192
HumanEval_126_is_sorted,0,3,197
HumanEval_127_intersection,1,9,190
HumanEval_128_prod_signs,58,1,141
HumanEval_129_minPath,0,29,171
HumanEval_12_longest,156,2,42
HumanEval_130_tri,0,17,183
HumanEval_131_digits,84,4,112
HumanEval_132_is_nested,0,19,181
HumanEval_133_sum_squares,170,2,28
HumanEval_134_check_if_last_char_is_a_letter,1,27,172
HumanEval_135_can_arrange,12,4,184
HumanEval_136_largest_smallest_integers,115,5,80
HumanEval_137_compare_one,18,11,171
HumanEval_138_is_equal_to_sum_even,23,14,163
HumanEval_139_special_factorial,15,5,180
HumanEval_13_greatest_common_divisor,164,5,31
HumanEval_140_fix_spaces,5,6,189
HumanEval_141_file_name_check,21,8,171
HumanEval_142_sum_squares,106,2,92
HumanEval_143_words_in_sentence,12,1,187
HumanEval_144_simplify,32,4,164
HumanEval_145_order_by_points,0,3,197
HumanEval_146_specialFilter,134,0,66
HumanEval_147_get_max_triples,77,15,108
HumanEval_148_bf,16,5,179
HumanEval_149_sorted_list_sum,18,4,178
HumanEval_14_all_prefixes,175,0,25
HumanEval_150_x_or_y,7,6,187
HumanEval_151_double_the_difference,15,12,173
HumanEval_152_compare,179,1,20
HumanEval_153_Strongest_Extension,53,8,139
HumanEval_154_cycpattern_check,24,19,157
HumanEval_155_even_odd_count,60,4,136
HumanEval_156_int_to_mini_roman,51,21,128
HumanEval_157_right_angle_triangle,82,6,112
HumanEval_158_find_max,11,2,187
HumanEval_159_eat,37,9,154
