HumanEval_0_has_close_elements,144,5,51
HumanEval_100_make_a_pile,22,62,116
HumanEval_101_words_string,13,2,185
HumanEval_102_choose_num,66,4,130
HumanEval_103_rounded_avg,0,200,0
HumanEval_104_unique_digits,69,47,84
HumanEval_105_by_length,95,27,78
HumanEval_106_f,95,48,57
HumanEval_107_even_odd_palindrome,0,86,114
HumanEval_108_count_nums,2,30,168
HumanEval_109_move_one_ball,13,22,165
HumanEval_10_make_palindrome,11,120,69
HumanEval_110_exchange,20,11,169
HumanEval_111_histogram,23,4,173
HumanEval_112_reverse_delete,0,33,167
HumanEval_113_odd_count,87,23,90
HumanEval_114_minSubArraySum,0,200,0
HumanEval_115_max_fill,11,50,139
HumanEval_116_sort_array,0,86,114
HumanEval_117_select_words,8,87,105
HumanEval_118_get_closest_vowel,1,42,157
HumanEval_119_match_parens,2,36,162
HumanEval_11_string_xor,110,12,78
HumanEval_120_maximum,7,12,181
HumanEval_121_solution,155,1,44
HumanEval_122_add_elements,111,6,83
HumanEval_123_get_odd_collatz,20,9,171
HumanEval_124_valid_date,73,37,90
HumanEval_125_split_words,0,200,0
HumanEval_126_is_sorted,1,3,196
HumanEval_127_intersection,0,119,81
HumanEval_128_prod_signs,0,30,170
HumanEval_129_minPath,0,98,102
HumanEval_12_longest,0,3,197
HumanEval_130_tri,0,14,186
HumanEval_131_digits,4,12,184
HumanEval_132_is_nested,0,2,198
HumanEval_133_sum_squares,89,20,91
HumanEval_134_check_if_last_char_is_a_letter,16,3,181
HumanEval_135_can_arrange,21,4,175
HumanEval_136_largest_smallest_integers,0,23,177
HumanEval_137_compare_one,0,200,0
HumanEval_138_is_equal_to_sum_even,26,24,150
HumanEval_139_special_factorial,0,200,0
HumanEval_13_greatest_common_divisor,125,8,67
HumanEval_140_fix_spaces,2,12,186
HumanEval_141_file_name_check,18,34,148
HumanEval_142_sum_squares,132,6,62
HumanEval_143_words_in_sentence,14,157,29
HumanEval_144_simplify,25,83,92
HumanEval_145_order_by_points,0,59,141
HumanEval_146_specialFilter,36,42,122
HumanEval_147_get_max_triples,21,26,153
HumanEval_148_bf,5,3,12
HumanEval_149_sorted_list_sum,50,6,144
HumanEval_14_all_prefixes,193,1,6
HumanEval_150_x_or_y,20,93,87
HumanEval_151_double_the_difference,65,28,107
HumanEval_152_compare,175,1,24
HumanEval_153_Strongest_Extension,9,37,154
HumanEval_154_cycpattern_check,47,13,140
HumanEval_155_even_odd_count,0,16,184
HumanEval_156_int_to_mini_roman,65,25,110
HumanEval_157_right_angle_triangle,91,24,85
HumanEval_158_find_max,8,43,149
HumanEval_159_eat,78,17,105
HumanEval_15_string_sequence,164,3,33
HumanEval_160_do_algebra,0,25,175
HumanEval_161_solve,72,17,111
HumanEval_162_string_to_md5,0,36,164
HumanEval_163_generate_integers,0,3,197
HumanEval_16_count_distinct_characters,37,29,134
HumanEval_17_parse_music,78,13,109
HumanEval_18_how_many_times,104,7,89
HumanEval_19_sort_numbers,26,74,100
HumanEval_1_separate_paren_groups,25,13,162
HumanEval_20_find_closest_elements,0,11,189
HumanEval_21_rescale_to_unit,184,9,7
HumanEval_22_filter_integers,0,20,0
HumanEval_23_strlen,174,0,26
HumanEval_24_largest_divisor,147,6,47
HumanEval_25_factorize,164,11,25
HumanEval_26_remove_duplicates,30,1,169
HumanEval_27_flip_case,123,25,52
HumanEval_28_concatenate,178,2,20
