HumanEval_0_has_close_elements,187,13,0
HumanEval_100_make_a_pile,2,188,10
HumanEval_101_words_string,0,200,0
HumanEval_102_choose_num,25,175,0
HumanEval_103_rounded_avg,0,200,0
HumanEval_104_unique_digits,182,18,0
HumanEval_105_by_length,159,41,0
HumanEval_106_f,195,5,0
HumanEval_107_even_odd_palindrome,48,152,0
HumanEval_108_count_nums,0,200,0
HumanEval_109_move_one_ball,6,194,0
HumanEval_10_make_palindrome,22,177,1
HumanEval_110_exchange,12,188,0
HumanEval_111_histogram,0,200,0
HumanEval_112_reverse_delete,175,25,0
HumanEval_113_odd_count,196,4,0
HumanEval_114_minSubArraySum,177,23,0
HumanEval_115_max_fill,3,197,0
HumanEval_116_sort_array,164,33,3
HumanEval_117_select_words,9,190,1
HumanEval_118_get_closest_vowel,3,197,0
HumanEval_119_match_parens,0,200,0
HumanEval_11_string_xor,200,0,0
HumanEval_120_maximum,27,173,0
HumanEval_121_solution,191,9,0
HumanEval_122_add_elements,195,5,0
HumanEval_123_get_odd_collatz,1,199,0
HumanEval_124_valid_date,161,39,0
HumanEval_125_split_words,0,200,0
HumanEval_126_is_sorted,0,200,0
HumanEval_127_intersection,11,189,0
HumanEval_128_prod_signs,167,33,0
HumanEval_129_minPath,0,200,0
HumanEval_12_longest,198,2,0
HumanEval_130_tri,0,200,0
HumanEval_131_digits,0,200,0
HumanEval_132_is_nested,0,200,0
HumanEval_133_sum_squares,200,0,0
HumanEval_134_check_if_last_char_is_a_letter,25,175,0
HumanEval_135_can_arrange,27,173,0
HumanEval_136_largest_smallest_integers,188,12,0
HumanEval_137_compare_one,144,56,0
HumanEval_138_is_equal_to_sum_even,10,190,0
HumanEval_139_special_factorial,0,200,0
HumanEval_13_greatest_common_divisor,198,2,0
HumanEval_140_fix_spaces,0,200,0
HumanEval_141_file_name_check,49,138,13
HumanEval_142_sum_squares,195,5,0
HumanEval_143_words_in_sentence,0,200,0
HumanEval_144_simplify,45,155,0
HumanEval_145_order_by_points,0,200,0
HumanEval_146_specialFilter,2,198,0
HumanEval_147_get_max_triples,200,0,0
HumanEval_148_bf,188,12,0
HumanEval_149_sorted_list_sum,5,195,0
HumanEval_14_all_prefixes,200,0,0
HumanEval_150_x_or_y,0,200,0
HumanEval_151_double_the_difference,138,62,0
HumanEval_152_compare,200,0,0
HumanEval_153_Strongest_Extension,0,197,3
HumanEval_154_cycpattern_check,43,156,1
HumanEval_155_even_odd_count,0,200,0
HumanEval_156_int_to_mini_roman,193,7,0
HumanEval_157_right_angle_triangle,149,51,0
HumanEval_158_find_max,0,198,2
HumanEval_159_eat,27,173,0
HumanEval_15_string_sequence,5,195,0
HumanEval_160_do_algebra,0,200,0
HumanEval_161_solve,4,196,0
HumanEval_162_string_to_md5,2,192,6
HumanEval_163_generate_integers,0,200,0
HumanEval_16_count_distinct_characters,160,40,0
HumanEval_17_parse_music,184,16,0
HumanEval_18_how_many_times,192,8,0
HumanEval_19_sort_numbers,77,123,0
HumanEval_1_separate_paren_groups,164,36,0
HumanEval_20_find_closest_elements,0,200,0
HumanEval_21_rescale_to_unit,200,0,0
HumanEval_22_filter_integers,200,0,0
HumanEval_23_strlen,200,0,0
HumanEval_24_largest_divisor,200,0,0
HumanEval_25_factorize,103,97,0
HumanEval_26_remove_duplicates,0,200,0
HumanEval_27_flip_case,200,0,0
HumanEval_28_concatenate,200,0,0
HumanEval_29_filter_by_prefix,200,0,0
HumanEval_2_truncate_number,198,2,0
HumanEval_30_get_positive,200,0,0
HumanEval_31_is_prime,200,0,0
HumanEval_33_sort_third,18,157,25
HumanEval_34_unique,21,179,0
HumanEval_35_max_element,200,0,0
HumanEval_36_fizz_buzz,193,7,0
HumanEval_37_sort_even,0,196,4
HumanEval_39_prime_fib,0,200,0
HumanEval_3_below_zero,200,0,0
HumanEval_40_triples_sum_to_zero,198,2,0
HumanEval_41_car_race_collision,10,190,0
HumanEval_42_incr_list,200,0,0
HumanEval_43_pairs_sum_to_zero,192,8,0
HumanEval_44_change_base,200,0,0
HumanEval_45_triangle_area,200,0,0
HumanEval_46_fib4,74,126,0
HumanEval_47_median,150,50,0
HumanEval_48_is_palindrome,200,0,0
HumanEval_49_modp,112,46,42
HumanEval_4_mean_absolute_deviation,0,154,46
HumanEval_51_remove_vowels,0,200,0
HumanEval_52_below_threshold,68,132,0
HumanEval_53_add,200,0,0
HumanEval_54_same_chars,1,199,0
HumanEval_55_fib,200,0,0
HumanEval_56_correct_bracketing,199,1,0
HumanEval_57_monotonic,185,15,0
HumanEval_58_common,57,143,0
HumanEval_59_largest_prime_factor,198,2,0
HumanEval_5_intersperse,163,34,3
HumanEval_60_sum_to_n,200,0,0
HumanEval_61_correct_bracketing,199,1,0
HumanEval_62_derivative,200,0,0
HumanEval_63_fibfib,197,3,0
HumanEval_64_vowels_count,0,200,0
HumanEval_65_circular_shift,65,135,0
HumanEval_66_digitSum,142,58,0
HumanEval_67_fruit_distribution,166,34,0
HumanEval_68_pluck,183,16,1
HumanEval_69_search,103,97,0
HumanEval_6_parse_nested_parens,163,37,0
HumanEval_70_strange_sort_list,46,154,0
HumanEval_71_triangle_area,139,61,0
HumanEval_72_will_it_fly,93,107,0
HumanEval_73_smallest_change,186,14,0
HumanEval_74_total_match,45,155,0
HumanEval_75_is_multiply_prime,41,159,0
HumanEval_76_is_simple_power,31,169,0
HumanEval_77_iscube,170,30,0
HumanEval_78_hex_key,190,10,0
HumanEval_79_decimal_to_binary,31,169,0
HumanEval_7_filter_by_substring,200,0,0
HumanEval_80_is_happy,169,31,0
HumanEval_81_numerical_letter_grade,5,195,0
HumanEval_82_prime_length,40,160,0
