HumanEval_0_has_close_elements,0,63,137
HumanEval_100_make_a_pile,0,108,92
HumanEval_101_words_string,18,56,126
HumanEval_102_choose_num,0,140,60
HumanEval_103_rounded_avg,0,118,82
HumanEval_104_unique_digits,0,80,120
HumanEval_105_by_length,0,88,112
HumanEval_106_f,0,121,79
HumanEval_107_even_odd_palindrome,0,129,71
HumanEval_108_count_nums,0,80,120
HumanEval_109_move_one_ball,0,119,81
HumanEval_10_make_palindrome,0,97,103
HumanEval_110_exchange,0,111,89
HumanEval_111_histogram,0,72,128
HumanEval_112_reverse_delete,0,136,64
HumanEval_113_odd_count,0,76,124
HumanEval_114_minSubArraySum,0,93,107
HumanEval_115_max_fill,0,114,86
HumanEval_116_sort_array,0,65,135
HumanEval_117_select_words,0,101,99
HumanEval_118_get_closest_vowel,0,112,88
HumanEval_119_match_parens,0,99,101
HumanEval_11_string_xor,0,71,129
HumanEval_120_maximum,0,101,99
HumanEval_121_solution,0,120,80
HumanEval_122_add_elements,0,107,93
HumanEval_123_get_odd_collatz,0,140,60
HumanEval_124_valid_date,0,116,84
HumanEval_125_split_words,0,68,132
HumanEval_126_is_sorted,0,72,128
HumanEval_127_intersection,0,127,73
HumanEval_128_prod_signs,0,92,108
HumanEval_129_minPath,0,128,72
HumanEval_12_longest,18,61,121
HumanEval_130_tri,0,86,114
HumanEval_131_digits,0,59,141
HumanEval_132_is_nested,0,132,68
HumanEval_133_sum_squares,4,112,84
HumanEval_134_check_if_last_char_is_a_letter,0,82,118
HumanEval_135_can_arrange,0,65,135
HumanEval_136_largest_smallest_integers,0,138,62
HumanEval_137_compare_one,1,109,90
HumanEval_138_is_equal_to_sum_even,0,88,112
HumanEval_139_special_factorial,0,71,129
HumanEval_13_greatest_common_divisor,7,164,29
HumanEval_140_fix_spaces,0,117,83
HumanEval_141_file_name_check,0,95,105
HumanEval_142_sum_squares,0,147,53
HumanEval_143_words_in_sentence,0,91,109
HumanEval_144_simplify,0,127,73
HumanEval_145_order_by_points,0,106,94
HumanEval_146_specialFilter,1,84,115
HumanEval_147_get_max_triples,0,129,71
HumanEval_148_bf,0,158,42
HumanEval_149_sorted_list_sum,0,73,127
HumanEval_14_all_prefixes,4,58,138
HumanEval_150_x_or_y,0,95,105
HumanEval_151_double_the_difference,0,148,52
HumanEval_152_compare,3,135,62
HumanEval_153_Strongest_Extension,0,100,100
HumanEval_154_cycpattern_check,1,107,92
HumanEval_155_even_odd_count,0,130,70
HumanEval_156_int_to_mini_roman,0,112,88
HumanEval_157_right_angle_triangle,0,122,78
HumanEval_158_find_max,0,85,115
HumanEval_159_eat,0,93,107
HumanEval_15_string_sequence,0,56,144
HumanEval_160_do_algebra,0,101,99
HumanEval_161_solve,0,112,88
HumanEval_162_string_to_md5,2,44,154
HumanEval_163_generate_integers,0,66,134
HumanEval_16_count_distinct_characters,7,67,126
HumanEval_17_parse_music,0,145,55
HumanEval_18_how_many_times,4,91,105
HumanEval_19_sort_numbers,0,88,112
HumanEval_1_separate_paren_groups,0,103,97
HumanEval_20_find_closest_elements,0,101,99
HumanEval_21_rescale_to_unit,3,78,119
HumanEval_22_filter_integers,44,56,100
HumanEval_23_strlen,122,40,38
HumanEval_24_largest_divisor,0,126,74
HumanEval_25_factorize,1,132,67
HumanEval_26_remove_duplicates,7,89,104
HumanEval_27_flip_case,1,52,147
HumanEval_28_concatenate,82,37,81
HumanEval_29_filter_by_prefix,118,33,49
HumanEval_2_truncate_number,4,55,141
HumanEval_30_get_positive,62,57,81
HumanEval_31_is_prime,2,140,58
HumanEval_33_sort_third,0,100,100
HumanEval_34_unique,20,58,122
HumanEval_35_max_element,104,36,60
HumanEval_36_fizz_buzz,0,125,75
HumanEval_37_sort_even,0,101,99
HumanEval_39_prime_fib,0,122,78
HumanEval_3_below_zero,0,123,77
HumanEval_40_triples_sum_to_zero,0,98,102
HumanEval_41_car_race_collision,0,127,73
HumanEval_42_incr_list,45,74,81
HumanEval_43_pairs_sum_to_zero,1,78,121
HumanEval_44_change_base,12,118,70
HumanEval_45_triangle_area,1,77,122
HumanEval_46_fib4,3,134,63
HumanEval_47_median,1,76,123
HumanEval_48_is_palindrome,28,92,80
HumanEval_49_modp,0,122,78
HumanEval_4_mean_absolute_deviation,0,75,125
HumanEval_51_remove_vowels,6,80,114
HumanEval_52_below_threshold,87,51,62
HumanEval_53_add,127,59,14
HumanEval_54_same_chars,0,138,62
HumanEval_55_fib,35,131,34
HumanEval_56_correct_bracketing,0,97,103
HumanEval_57_monotonic,0,70,130
HumanEval_58_common,3,92,105
HumanEval_59_largest_prime_factor,0,136,64
HumanEval_5_intersperse,3,96,101
HumanEval_60_sum_to_n,22,112,66
HumanEval_61_correct_bracketing,0,115,85
HumanEval_62_derivative,0,69,131
HumanEval_63_fibfib,3,142,55
HumanEval_64_vowels_count,0,103,97
HumanEval_65_circular_shift,0,82,118
HumanEval_66_digitSum,1,46,153
HumanEval_67_fruit_distribution,0,118,82
HumanEval_68_pluck,0,78,122
HumanEval_69_search,0,112,88
HumanEval_6_parse_nested_parens,0,128,72
HumanEval_70_strange_sort_list,0,100,100
HumanEval_71_triangle_area,0,100,100
HumanEval_72_will_it_fly,0,126,74
HumanEval_73_smallest_change,1,105,94
HumanEval_74_total_match,0,142,58
HumanEval_75_is_multiply_prime,0,121,79
HumanEval_76_is_simple_power,0,75,125
HumanEval_77_iscube,0,125,75
HumanEval_78_hex_key,0,129,71
HumanEval_79_decimal_to_binary,1,104,95
HumanEval_7_filter_by_substring,120,32,48
HumanEval_80_is_happy,1,111,88
HumanEval_81_numerical_letter_grade,1,137,62
HumanEval_82_prime_length,0,91,109
HumanEval_83_starts_one_ends,0,81,119
HumanEval_84_solve,2,88,110
HumanEval_85_add,0,94,106
HumanEval_86_anti_shuffle,0,85,115
HumanEval_87_get_row,0,120,80
HumanEval_88_sort_array,0,63,137
HumanEval_89_encrypt,0,95,105
HumanEval_8_sum_product,40,103,57
HumanEval_90_next_smallest,0,124,76
HumanEval_91_is_bored,0,95,105
HumanEval_92_any_int,0,81,119
HumanEval_93_encode,0,154,46
HumanEval_94_skjkasdkd,0,158,42
HumanEval_95_check_dict_case,0,136,64
HumanEval_96_count_up_to,0,97,103
HumanEval_97_multiply,1,105,94
HumanEval_98_count_upper,0,82,118
HumanEval_99_closest_integer,4,97,99
HumanEval_9_rolling_max,2,66,132
