HumanEval_0_has_close_elements,136,12,52
HumanEval_100_make_a_pile,0,41,159
HumanEval_101_words_string,38,2,160
HumanEval_102_choose_num,86,3,111
HumanEval_104_unique_digits,56,52,92
HumanEval_105_by_length,87,62,51
HumanEval_106_f,66,102,32
HumanEval_107_even_odd_palindrome,17,103,80
HumanEval_108_count_nums,0,62,138
HumanEval_109_move_one_ball,10,40,150
HumanEval_10_make_palindrome,2,153,45
HumanEval_110_exchange,14,56,130
HumanEval_111_histogram,29,42,129
HumanEval_112_reverse_delete,41,129,30
HumanEval_114_minSubArraySum,143,15,42
HumanEval_115_max_fill,12,86,102
HumanEval_116_sort_array,0,135,65
HumanEval_118_get_closest_vowel,2,84,114
HumanEval_119_match_parens,1,59,140
HumanEval_11_string_xor,151,25,24
HumanEval_120_maximum,9,83,108
HumanEval_121_solution,130,15,55
HumanEval_124_valid_date,67,77,56
HumanEval_127_intersection,11,100,89
HumanEval_12_longest,126,40,34
HumanEval_131_digits,10,5,185
HumanEval_135_can_arrange,10,30,160
HumanEval_13_greatest_common_divisor,192,7,1
HumanEval_140_fix_spaces,2,32,166
HumanEval_141_file_name_check,26,67,107
HumanEval_144_simplify,8,131,61
HumanEval_145_order_by_points,0,140,60
HumanEval_146_specialFilter,31,54,115
HumanEval_14_all_prefixes,63,8,129
HumanEval_150_x_or_y,25,113,62
HumanEval_152_compare,178,12,10
HumanEval_153_Strongest_Extension,9,74,117
HumanEval_156_int_to_mini_roman,83,52,65
HumanEval_158_find_max,3,159,38
HumanEval_159_eat,72,3,125
HumanEval_15_string_sequence,112,4,84
HumanEval_16_count_distinct_characters,17,141,42
HumanEval_17_parse_music,6,18,176
HumanEval_18_how_many_times,19,45,136
HumanEval_19_sort_numbers,51,92,57
HumanEval_1_separate_paren_groups,17,17,166
HumanEval_20_find_closest_elements,54,21,125
HumanEval_21_rescale_to_unit,93,102,5
HumanEval_23_strlen,167,15,18
HumanEval_24_largest_divisor,133,2,65
HumanEval_25_factorize,151,29,20
HumanEval_26_remove_duplicates,2,121,77
HumanEval_27_flip_case,152,33,15
HumanEval_28_concatenate,166,1,33
HumanEval_29_filter_by_prefix,194,1,5
HumanEval_2_truncate_number,163,7,30
HumanEval_30_get_positive,184,0,16
HumanEval_31_is_prime,108,16,76
HumanEval_33_sort_third,6,55,139
HumanEval_34_unique,143,52,5
HumanEval_35_max_element,189,7,4
HumanEval_36_fizz_buzz,78,34,88
HumanEval_37_sort_even,51,41,108
HumanEval_3_below_zero,109,13,78
HumanEval_40_triples_sum_to_zero,79,34,87
HumanEval_42_incr_list,193,4,3
HumanEval_43_pairs_sum_to_zero,78,66,56
HumanEval_44_change_base,144,23,33
HumanEval_45_triangle_area,180,6,14
HumanEval_46_fib4,59,16,125
HumanEval_48_is_palindrome,141,21,38
HumanEval_49_modp,123,26,51
HumanEval_4_mean_absolute_deviation,32,166,2
HumanEval_52_below_threshold,149,2,49
HumanEval_53_add,195,2,3
HumanEval_54_same_chars,1,42,157
HumanEval_55_fib,165,7,28
HumanEval_56_correct_bracketing,172,9,19
HumanEval_57_monotonic,100,16,84
HumanEval_58_common,101,47,52
HumanEval_59_largest_prime_factor,91,80,29
HumanEval_5_intersperse,138,11,51
HumanEval_60_sum_to_n,195,2,3
HumanEval_61_correct_bracketing,177,13,10
HumanEval_62_derivative,170,1,29
HumanEval_63_fibfib,115,9,76
HumanEval_64_vowels_count,4,15,181
HumanEval_65_circular_shift,6,104,90
HumanEval_66_digitSum,122,11,67
HumanEval_67_fruit_distribution,2,19,179
HumanEval_6_parse_nested_parens,119,23,58
HumanEval_71_triangle_area,31,12,157
HumanEval_72_will_it_fly,85,69,46
HumanEval_73_smallest_change,95,17,88
HumanEval_74_total_match,55,22,123
HumanEval_75_is_multiply_prime,19,87,94
HumanEval_76_is_simple_power,42,53,105
HumanEval_77_iscube,13,11,176
HumanEval_79_decimal_to_binary,31,33,136
HumanEval_7_filter_by_substring,199,1,0
HumanEval_80_is_happy,70,31,99
HumanEval_82_prime_length,57,16,127
HumanEval_84_solve,1,18,181
HumanEval_85_add,100,5,95
HumanEval_86_anti_shuffle,98,59,43
HumanEval_88_sort_array,29,34,137
HumanEval_89_encrypt,34,32,134
HumanEval_8_sum_product,172,2,26
HumanEval_90_next_smallest,26,13,161
HumanEval_91_is_bored,10,13,177
HumanEval_93_encode,1,51,148
HumanEval_94_skjkasdkd,14,115,71
HumanEval_96_count_up_to,21,46,133
HumanEval_97_multiply,15,2,183
HumanEval_98_count_upper,34,37,129
HumanEval_99_closest_integer,105,10,85
HumanEval_9_rolling_max,108,24,68
