HumanEval_0_has_close_elements,122,7,71
HumanEval_100_make_a_pile,7,68,125
HumanEval_101_words_string,8,4,188
HumanEval_102_choose_num,57,7,136
HumanEval_104_unique_digits,57,36,107
HumanEval_105_by_length,58,31,111
HumanEval_106_f,78,53,69
HumanEval_107_even_odd_palindrome,0,69,131
HumanEval_108_count_nums,1,39,160
HumanEval_109_move_one_ball,10,34,156
HumanEval_10_make_palindrome,3,145,52
HumanEval_110_exchange,31,16,153
HumanEval_111_histogram,5,15,180
HumanEval_112_reverse_delete,0,29,171
HumanEval_113_odd_count,92,16,92
HumanEval_114_minSubArraySum,97,8,95
HumanEval_115_max_fill,6,37,157
HumanEval_116_sort_array,1,78,121
HumanEval_117_select_words,14,82,104
HumanEval_118_get_closest_vowel,4,45,151
HumanEval_119_match_parens,1,51,148
HumanEval_11_string_xor,135,4,61
HumanEval_120_maximum,7,22,171
HumanEval_121_solution,121,10,69
HumanEval_122_add_elements,80,7,113
HumanEval_123_get_odd_collatz,20,8,172
HumanEval_124_valid_date,75,42,83
HumanEval_126_is_sorted,1,14,185
HumanEval_127_intersection,0,99,101
HumanEval_128_prod_signs,0,24,176
HumanEval_129_minPath,0,94,106
HumanEval_12_longest,0,5,195
HumanEval_130_tri,0,24,176
HumanEval_131_digits,3,7,190
HumanEval_132_is_nested,0,15,185
HumanEval_133_sum_squares,84,41,75
HumanEval_134_check_if_last_char_is_a_letter,11,10,179
HumanEval_135_can_arrange,16,15,169
HumanEval_136_largest_smallest_integers,0,55,145
HumanEval_138_is_equal_to_sum_even,21,28,151
HumanEval_139_special_factorial,17,73,110
HumanEval_13_greatest_common_divisor,172,7,21
HumanEval_140_fix_spaces,2,6,192
HumanEval_141_file_name_check,8,47,145
HumanEval_142_sum_squares,135,19,46
HumanEval_143_words_in_sentence,13,105,82
HumanEval_144_simplify,20,87,93
HumanEval_145_order_by_points,0,53,147
HumanEval_146_specialFilter,42,46,112
HumanEval_147_get_max_triples,70,13,117
HumanEval_148_bf,83,19,98
HumanEval_149_sorted_list_sum,54,9,137
HumanEval_14_all_prefixes,179,3,18
HumanEval_150_x_or_y,17,103,80
HumanEval_151_double_the_difference,40,38,122
HumanEval_152_compare,142,5,53
HumanEval_153_Strongest_Extension,5,44,151
HumanEval_154_cycpattern_check,24,25,151
HumanEval_155_even_odd_count,0,14,186
HumanEval_156_int_to_mini_roman,49,32,119
HumanEval_157_right_angle_triangle,92,7,101
HumanEval_158_find_max,8,44,148
HumanEval_159_eat,69,4,127
HumanEval_15_string_sequence,177,6,17
