HumanEval_0_has_close_elements,160,0,40
HumanEval_100_make_a_pile,2,21,177
HumanEval_101_words_string,0,0,200
HumanEval_102_choose_num,15,0,185
HumanEval_103_rounded_avg,0,200,0
HumanEval_104_unique_digits,99,57,44
HumanEval_105_by_length,19,22,159
HumanEval_106_f,149,51,0
HumanEval_107_even_odd_palindrome,0,13,187
HumanEval_108_count_nums,0,2,198
HumanEval_109_move_one_ball,8,1,191
HumanEval_10_make_palindrome,8,81,111
HumanEval_110_exchange,0,0,200
HumanEval_111_histogram,11,123,66
HumanEval_112_reverse_delete,0,16,184
HumanEval_113_odd_count,132,0,68
HumanEval_114_minSubArraySum,183,0,17
HumanEval_115_max_fill,10,22,168
HumanEval_116_sort_array,0,65,135
HumanEval_117_select_words,0,124,76
HumanEval_118_get_closest_vowel,7,2,191
HumanEval_119_match_parens,0,7,193
HumanEval_11_string_xor,99,5,96
HumanEval_120_maximum,2,35,163
HumanEval_121_solution,176,0,24
HumanEval_122_add_elements,196,0,4
HumanEval_123_get_odd_collatz,27,0,173
HumanEval_124_valid_date,91,0,109
HumanEval_125_split_words,0,200,0
HumanEval_126_is_sorted,0,0,200
HumanEval_127_intersection,0,90,110
HumanEval_128_prod_signs,147,0,53
HumanEval_129_minPath,0,3,197
HumanEval_12_longest,187,0,13
HumanEval_130_tri,0,145,55
HumanEval_131_digits,0,0,200
HumanEval_132_is_nested,0,0,200
HumanEval_133_sum_squares,26,61,113
HumanEval_134_check_if_last_char_is_a_letter,56,54,90
HumanEval_135_can_arrange,1,0,199
HumanEval_136_largest_smallest_integers,0,0,200
HumanEval_137_compare_one,0,200,0
HumanEval_138_is_equal_to_sum_even,2,0,198
HumanEval_139_special_factorial,2,127,71
HumanEval_13_greatest_common_divisor,138,0,62
HumanEval_140_fix_spaces,0,0,200
HumanEval_141_file_name_check,39,1,160
HumanEval_142_sum_squares,179,0,21
HumanEval_143_words_in_sentence,0,183,17
HumanEval_144_simplify,10,15,175
HumanEval_145_order_by_points,0,41,159
HumanEval_146_specialFilter,1,20,179
HumanEval_147_get_max_triples,11,0,189
HumanEval_148_bf,0,200,0
HumanEval_149_sorted_list_sum,162,0,38
HumanEval_14_all_prefixes,200,0,0
HumanEval_150_x_or_y,2,169,29
HumanEval_151_double_the_difference,15,2,183
HumanEval_152_compare,200,0,0
HumanEval_153_Strongest_Extension,0,1,199
HumanEval_154_cycpattern_check,17,1,182
HumanEval_155_even_odd_count,0,0,200
HumanEval_156_int_to_mini_roman,165,0,35
HumanEval_157_right_angle_triangle,9,0,191
HumanEval_158_find_max,0,5,195
HumanEval_159_eat,137,0,63
HumanEval_15_string_sequence,199,0,1
HumanEval_160_do_algebra,0,0,200
HumanEval_161_solve,80,3,117
HumanEval_162_string_to_md5,24,6,170
HumanEval_163_generate_integers,0,0,200
HumanEval_16_count_distinct_characters,93,0,107
HumanEval_17_parse_music,191,0,9
HumanEval_18_how_many_times,73,1,126
HumanEval_19_sort_numbers,1,143,56
HumanEval_1_separate_paren_groups,1,0,199
HumanEval_20_find_closest_elements,0,9,191
HumanEval_21_rescale_to_unit,198,0,2
HumanEval_22_filter_integers,0,200,0
HumanEval_23_strlen,200,0,0
HumanEval_24_largest_divisor,176,2,22
HumanEval_25_factorize,200,0,0
HumanEval_26_remove_duplicates,0,0,200
HumanEval_27_flip_case,163,24,13
HumanEval_28_concatenate,200,0,0
HumanEval_29_filter_by_prefix,200,0,0
HumanEval_2_truncate_number,183,1,16
HumanEval_30_get_positive,199,0,1
HumanEval_31_is_prime,198,0,2
HumanEval_33_sort_third,0,0,200
HumanEval_34_unique,200,0,0
HumanEval_35_max_element,197,0,3
HumanEval_36_fizz_buzz,188,1,11
HumanEval_37_sort_even,11,0,189
HumanEval_39_prime_fib,0,167,33
HumanEval_3_below_zero,200,0,0
HumanEval_40_triples_sum_to_zero,6,0,194
HumanEval_41_car_race_collision,0,24,176
HumanEval_42_incr_list,196,0,4
HumanEval_43_pairs_sum_to_zero,8,0,192
HumanEval_44_change_base,200,0,0
HumanEval_45_triangle_area,197,0,3
HumanEval_46_fib4,43,0,157
HumanEval_47_median,181,0,19
HumanEval_48_is_palindrome,193,0,7
HumanEval_49_modp,158,1,41
HumanEval_4_mean_absolute_deviation,124,75,1
HumanEval_51_remove_vowels,154,0,46
HumanEval_52_below_threshold,191,0,9
HumanEval_53_add,190,0,10
HumanEval_54_same_chars,0,1,199
HumanEval_55_fib,193,0,7
HumanEval_56_correct_bracketing,187,0,13
HumanEval_57_monotonic,182,4,14
HumanEval_58_common,152,0,48
HumanEval_59_largest_prime_factor,187,3,10
HumanEval_5_intersperse,200,0,0
HumanEval_60_sum_to_n,196,0,4
HumanEval_61_correct_bracketing,179,0,21
HumanEval_62_derivative,200,0,0
HumanEval_63_fibfib,154,0,46
HumanEval_64_vowels_count,0,0,200
HumanEval_65_circular_shift,3,0,197
HumanEval_66_digitSum,183,0,17
HumanEval_67_fruit_distribution,185,0,15
HumanEval_68_pluck,166,0,34
HumanEval_69_search,85,2,113
HumanEval_6_parse_nested_parens,151,3,46
HumanEval_70_strange_sort_list,180,1,19
HumanEval_71_triangle_area,1,0,199
HumanEval_72_will_it_fly,169,10,21
HumanEval_73_smallest_change,31,2,167
HumanEval_74_total_match,55,0,145
HumanEval_75_is_multiply_prime,0,6,194
HumanEval_76_is_simple_power,122,0,78
HumanEval_77_iscube,58,0,142
HumanEval_78_hex_key,129,0,71
HumanEval_79_decimal_to_binary,90,0,110
HumanEval_7_filter_by_substring,200,0,0
HumanEval_80_is_happy,64,0,136
HumanEval_81_numerical_letter_grade,0,0,200
HumanEval_82_prime_length,4,81,115
HumanEval_83_starts_one_ends,0,36,164
HumanEval_84_solve,0,13,187
HumanEval_85_add,110,0,90
HumanEval_86_anti_shuffle,138,13,49
HumanEval_87_get_row,0,17,183
HumanEval_88_sort_array,30,4,166
HumanEval_89_encrypt,25,1,174
HumanEval_8_sum_product,0,0,200
HumanEval_90_next_smallest,43,0,157
HumanEval_91_is_bored,0,0,200
HumanEval_92_any_int,0,1,199
HumanEval_93_encode,1,1,198
HumanEval_94_skjkasdkd,0,169,31
HumanEval_95_check_dict_case,2,0,198
HumanEval_96_count_up_to,78,122,0
HumanEval_97_multiply,7,0,193
HumanEval_98_count_upper,0,1,199
HumanEval_99_closest_integer,3,44,153
HumanEval_9_rolling_max,145,0,55
