HumanEval_0_has_close_elements,20,0,180
HumanEval_100_make_a_pile,1,3,196
HumanEval_101_words_string,140,0,60
HumanEval_102_choose_num,8,0,192
HumanEval_103_rounded_avg,0,0,200
HumanEval_104_unique_digits,198,0,2
HumanEval_105_by_length,79,0,121
HumanEval_106_f,183,1,16
HumanEval_107_even_odd_palindrome,62,0,138
HumanEval_108_count_nums,0,0,200
HumanEval_109_move_one_ball,5,22,173
HumanEval_10_make_palindrome,0,130,70
HumanEval_110_exchange,2,0,198
HumanEval_111_histogram,44,1,155
HumanEval_112_reverse_delete,199,0,1
HumanEval_113_odd_count,37,0,163
HumanEval_114_minSubArraySum,19,46,135
HumanEval_115_max_fill,0,0,200
HumanEval_116_sort_array,200,0,0
HumanEval_117_select_words,3,0,197
HumanEval_118_get_closest_vowel,0,0,200
HumanEval_119_match_parens,0,4,196
HumanEval_11_string_xor,173,0,27
HumanEval_120_maximum,47,2,151
HumanEval_121_solution,199,0,1
HumanEval_122_add_elements,91,0,109
HumanEval_123_get_odd_collatz,0,4,196
HumanEval_124_valid_date,136,3,61
HumanEval_125_split_words,1,0,199
HumanEval_126_is_sorted,0,0,200
HumanEval_127_intersection,0,7,193
HumanEval_128_prod_signs,168,0,32
HumanEval_129_minPath,0,16,184
HumanEval_12_longest,200,0,0
HumanEval_130_tri,0,112,88
HumanEval_131_digits,197,0,3
HumanEval_132_is_nested,0,24,176
HumanEval_133_sum_squares,200,0,0
HumanEval_134_check_if_last_char_is_a_letter,2,1,197
HumanEval_135_can_arrange,0,0,200
HumanEval_136_largest_smallest_integers,45,2,153
HumanEval_137_compare_one,8,10,182
HumanEval_138_is_equal_to_sum_even,8,4,188
HumanEval_139_special_factorial,34,0,166
HumanEval_13_greatest_common_divisor,186,0,14
HumanEval_140_fix_spaces,0,0,200
HumanEval_141_file_name_check,28,2,170
HumanEval_142_sum_squares,193,0,7
HumanEval_143_words_in_sentence,0,0,200
HumanEval_144_simplify,0,0,200
HumanEval_145_order_by_points,0,0,200
HumanEval_146_specialFilter,196,0,4
HumanEval_147_get_max_triples,191,0,9
HumanEval_148_bf,27,0,173
HumanEval_149_sorted_list_sum,33,0,167
HumanEval_14_all_prefixes,200,0,0
HumanEval_150_x_or_y,0,0,200
HumanEval_151_double_the_difference,0,0,200
HumanEval_152_compare,199,0,1
HumanEval_153_Strongest_Extension,46,0,154
HumanEval_154_cycpattern_check,113,10,77
HumanEval_155_even_odd_count,46,0,154
HumanEval_156_int_to_mini_roman,39,76,85
HumanEval_157_right_angle_triangle,7,0,193
HumanEval_158_find_max,1,0,199
HumanEval_159_eat,70,0,130
HumanEval_15_string_sequence,200,0,0
HumanEval_160_do_algebra,0,0,200
HumanEval_161_solve,2,0,198
HumanEval_162_string_to_md5,0,0,200
HumanEval_163_generate_integers,0,0,200
HumanEval_16_count_distinct_characters,199,0,1
HumanEval_17_parse_music,183,0,17
HumanEval_18_how_many_times,43,4,153
HumanEval_19_sort_numbers,5,0,195
HumanEval_1_separate_paren_groups,2,50,148
HumanEval_20_find_closest_elements,99,21,80
HumanEval_21_rescale_to_unit,199,0,1
HumanEval_22_filter_integers,200,0,0
HumanEval_23_strlen,200,0,0
HumanEval_24_largest_divisor,129,0,71
HumanEval_25_factorize,198,0,2
HumanEval_26_remove_duplicates,1,0,199
HumanEval_27_flip_case,200,0,0
HumanEval_28_concatenate,195,0,5
HumanEval_29_filter_by_prefix,200,0,0
HumanEval_2_truncate_number,2,0,198
HumanEval_30_get_positive,200,0,0
HumanEval_31_is_prime,185,0,15
HumanEval_33_sort_third,0,0,200
HumanEval_34_unique,200,0,0
HumanEval_35_max_element,200,0,0
HumanEval_36_fizz_buzz,5,2,193
HumanEval_37_sort_even,0,0,200
HumanEval_39_prime_fib,0,21,179
HumanEval_3_below_zero,199,0,1
HumanEval_40_triples_sum_to_zero,190,0,10
HumanEval_41_car_race_collision,0,19,181
HumanEval_42_incr_list,200,0,0
HumanEval_43_pairs_sum_to_zero,160,0,40
HumanEval_44_change_base,123,45,32
HumanEval_45_triangle_area,190,0,10
HumanEval_46_fib4,109,0,91
HumanEval_47_median,200,0,0
HumanEval_48_is_palindrome,200,0,0
