HumanEval_0_has_close_elements,0,22,178
HumanEval_100_make_a_pile,0,123,77
HumanEval_101_words_string,0,0,200
HumanEval_102_choose_num,11,49,140
HumanEval_103_rounded_avg,0,5,195
HumanEval_104_unique_digits,3,5,192
HumanEval_105_by_length,0,27,173
HumanEval_106_f,32,13,155
HumanEval_107_even_odd_palindrome,0,1,199
HumanEval_108_count_nums,1,68,131
HumanEval_109_move_one_ball,0,7,193
HumanEval_10_make_palindrome,2,13,185
HumanEval_110_exchange,12,17,171
HumanEval_111_histogram,0,6,194
HumanEval_112_reverse_delete,4,6,190
HumanEval_114_minSubArraySum,121,23,56
HumanEval_115_max_fill,0,57,143
HumanEval_116_sort_array,1,5,194
HumanEval_117_select_words,27,6,167
HumanEval_118_get_closest_vowel,0,12,188
HumanEval_119_match_parens,0,37,163
HumanEval_11_string_xor,183,5,12
HumanEval_120_maximum,0,21,179
HumanEval_121_solution,48,136,16
HumanEval_122_add_elements,124,13,63
HumanEval_123_get_odd_collatz,1,1,198
HumanEval_124_valid_date,1,23,176
HumanEval_125_split_words,1,10,189
HumanEval_126_is_sorted,0,2,198
HumanEval_127_intersection,2,24,174
HumanEval_128_prod_signs,4,40,156
HumanEval_129_minPath,0,6,194
HumanEval_12_longest,0,0,200
HumanEval_130_tri,0,7,193
HumanEval_131_digits,0,5,195
HumanEval_132_is_nested,0,27,173
HumanEval_133_sum_squares,0,164,36
HumanEval_134_check_if_last_char_is_a_letter,0,5,195
HumanEval_135_can_arrange,24,65,111
HumanEval_136_largest_smallest_integers,5,21,174
HumanEval_137_compare_one,161,35,4
HumanEval_138_is_equal_to_sum_even,0,4,196
HumanEval_139_special_factorial,0,3,197
HumanEval_13_greatest_common_divisor,197,0,3
HumanEval_140_fix_spaces,0,0,200
HumanEval_141_file_name_check,1,119,80
HumanEval_142_sum_squares,173,1,26
HumanEval_143_words_in_sentence,1,1,198
HumanEval_144_simplify,0,98,102
HumanEval_145_order_by_points,0,86,114
HumanEval_146_specialFilter,42,61,97
HumanEval_147_get_max_triples,184,0,16
HumanEval_148_bf,0,127,73
HumanEval_149_sorted_list_sum,0,0,200
HumanEval_14_all_prefixes,113,0,87
HumanEval_150_x_or_y,3,89,108
HumanEval_151_double_the_difference,0,14,186
HumanEval_152_compare,188,2,10
HumanEval_153_Strongest_Extension,8,15,177
HumanEval_154_cycpattern_check,0,11,189
HumanEval_155_even_odd_count,0,1,199
HumanEval_156_int_to_mini_roman,12,93,95
HumanEval_157_right_angle_triangle,0,26,174
HumanEval_158_find_max,2,21,177
HumanEval_159_eat,7,13,180
