HumanEval_0_has_close_elements,154,0,46
HumanEval_100_make_a_pile,3,63,134
HumanEval_101_words_string,4,0,196
HumanEval_102_choose_num,58,2,140
HumanEval_103_rounded_avg,132,1,67
HumanEval_104_unique_digits,78,0,122
HumanEval_105_by_length,99,2,99
HumanEval_106_f,33,2,165
HumanEval_107_even_odd_palindrome,71,2,127
HumanEval_108_count_nums,1,6,193
HumanEval_109_move_one_ball,20,4,176
HumanEval_10_make_palindrome,9,1,190
HumanEval_110_exchange,21,3,176
HumanEval_111_histogram,41,0,159
HumanEval_112_reverse_delete,126,1,73
HumanEval_113_odd_count,101,0,99
HumanEval_114_minSubArraySum,126,0,74
HumanEval_115_max_fill,3,12,185
HumanEval_116_sort_array,142,0,58
HumanEval_117_select_words,69,1,130
HumanEval_118_get_closest_vowel,6,2,192
HumanEval_119_match_parens,2,2,196
HumanEval_11_string_xor,135,0,65
HumanEval_120_maximum,21,1,178
HumanEval_121_solution,145,0,55
HumanEval_122_add_elements,136,0,64
HumanEval_124_valid_date,62,2,136
HumanEval_125_split_words,1,1,198
HumanEval_127_intersection,10,2,188
HumanEval_128_prod_signs,61,1,138
HumanEval_129_minPath,1,16,183
HumanEval_12_longest,174,0,26
HumanEval_130_tri,0,4,196
HumanEval_131_digits,16,0,184
HumanEval_132_is_nested,0,0,200
HumanEval_134_check_if_last_char_is_a_letter,3,1,196
HumanEval_135_can_arrange,12,0,188
HumanEval_136_largest_smallest_integers,124,0,76
HumanEval_137_compare_one,5,3,192
HumanEval_139_special_factorial,12,1,187
HumanEval_13_greatest_common_divisor,190,0,10
HumanEval_140_fix_spaces,0,1,199
HumanEval_141_file_name_check,13,3,184
HumanEval_142_sum_squares,125,2,73
HumanEval_143_words_in_sentence,21,0,179
HumanEval_144_simplify,45,0,155
HumanEval_145_order_by_points,0,8,192
HumanEval_146_specialFilter,69,1,130
HumanEval_147_get_max_triples,55,2,143
HumanEval_148_bf,64,2,134
HumanEval_14_all_prefixes,186,0,14
HumanEval_150_x_or_y,14,1,185
HumanEval_152_compare,194,0,6
HumanEval_153_Strongest_Extension,56,0,144
HumanEval_155_even_odd_count,16,37,147
HumanEval_156_int_to_mini_roman,58,2,140
HumanEval_157_right_angle_triangle,104,0,96
HumanEval_158_find_max,71,0,129
HumanEval_159_eat,83,4,113
HumanEval_15_string_sequence,189,0,11
HumanEval_160_do_algebra,31,6,163
HumanEval_161_solve,64,0,136
HumanEval_16_count_distinct_characters,171,0,29
HumanEval_17_parse_music,91,4,105
HumanEval_18_how_many_times,132,1,67
HumanEval_19_sort_numbers,45,5,150
HumanEval_1_separate_paren_groups,22,3,175
HumanEval_20_find_closest_elements,60,0,140
HumanEval_21_rescale_to_unit,183,0,17
HumanEval_22_filter_integers,194,0,6
HumanEval_23_strlen,188,0,12
HumanEval_24_largest_divisor,151,1,48
HumanEval_25_factorize,140,3,57
HumanEval_26_remove_duplicates,17,1,182
HumanEval_27_flip_case,185,0,15
HumanEval_28_concatenate,186,1,13
HumanEval_29_filter_by_prefix,190,2,8
HumanEval_2_truncate_number,141,0,59
HumanEval_30_get_positive,176,0,24
HumanEval_31_is_prime,131,1,68
HumanEval_33_sort_third,30,0,170
HumanEval_35_max_element,194,0,6
HumanEval_36_fizz_buzz,68,2,130
HumanEval_37_sort_even,61,0,139
HumanEval_39_prime_fib,0,1,199
HumanEval_3_below_zero,180,0,20
HumanEval_40_triples_sum_to_zero,152,1,47
HumanEval_41_car_race_collision,1,6,193
HumanEval_42_incr_list,198,0,2
HumanEval_43_pairs_sum_to_zero,151,0,49
HumanEval_44_change_base,176,0,24
HumanEval_45_triangle_area,194,0,6
HumanEval_46_fib4,94,0,106
HumanEval_47_median,174,0,26
HumanEval_48_is_palindrome,181,0,19
HumanEval_49_modp,155,1,44
HumanEval_4_mean_absolute_deviation,109,1,90
HumanEval_51_remove_vowels,125,1,74
HumanEval_52_below_threshold,189,0,11
HumanEval_53_add,188,5,7
HumanEval_54_same_chars,8,0,192
HumanEval_55_fib,162,0,38
HumanEval_56_correct_bracketing,142,0,58
HumanEval_57_monotonic,165,0,35
HumanEval_58_common,188,0,12
HumanEval_59_largest_prime_factor,77,1,122
HumanEval_5_intersperse,154,0,46
HumanEval_60_sum_to_n,195,0,5
HumanEval_61_correct_bracketing,136,0,64
HumanEval_62_derivative,138,1,61
HumanEval_63_fibfib,108,0,92
HumanEval_64_vowels_count,33,2,165
HumanEval_65_circular_shift,55,0,145
HumanEval_66_digitSum,175,0,25
HumanEval_67_fruit_distribution,79,4,117
HumanEval_68_pluck,132,0,68
HumanEval_69_search,60,0,140
HumanEval_6_parse_nested_parens,120,1,79
HumanEval_70_strange_sort_list,67,3,130
HumanEval_71_triangle_area,50,1,149
HumanEval_72_will_it_fly,177,0,23
HumanEval_73_smallest_change,120,0,80
HumanEval_74_total_match,130,1,69
HumanEval_75_is_multiply_prime,6,4,190
HumanEval_76_is_simple_power,29,11,160
HumanEval_77_iscube,36,0,164
HumanEval_78_hex_key,155,0,45
HumanEval_79_decimal_to_binary,119,2,79
HumanEval_7_filter_by_substring,197,0,3
HumanEval_80_is_happy,79,2,119
HumanEval_81_numerical_letter_grade,41,5,154
HumanEval_82_prime_length,42,1,157
HumanEval_84_solve,0,0,200
HumanEval_85_add,133,1,66
HumanEval_86_anti_shuffle,109,1,90
HumanEval_87_get_row,80,0,120
HumanEval_88_sort_array,101,0,99
HumanEval_89_encrypt,17,2,181
HumanEval_8_sum_product,119,0,81
HumanEval_90_next_smallest,54,0,146
HumanEval_91_is_bored,22,5,173
HumanEval_93_encode,3,0,197
HumanEval_94_skjkasdkd,59,7,134
HumanEval_95_check_dict_case,54,0,146
HumanEval_96_count_up_to,107,0,93
HumanEval_97_multiply,84,0,116
HumanEval_98_count_upper,114,1,85
HumanEval_99_closest_integer,10,0,190
HumanEval_9_rolling_max,82,0,118
