HumanEval_0_has_close_elements,198,0,2
HumanEval_100_make_a_pile,0,161,39
HumanEval_101_words_string,0,159,41
HumanEval_102_choose_num,6,0,194
HumanEval_103_rounded_avg,0,7,193
HumanEval_104_unique_digits,13,175,12
HumanEval_105_by_length,23,2,175
HumanEval_106_f,16,182,2
HumanEval_107_even_odd_palindrome,0,198,2
HumanEval_108_count_nums,0,174,26
HumanEval_109_move_one_ball,30,18,152
HumanEval_10_make_palindrome,2,174,24
HumanEval_110_exchange,35,2,163
HumanEval_111_histogram,17,139,44
HumanEval_112_reverse_delete,109,91,0
HumanEval_113_odd_count,178,22,0
HumanEval_114_minSubArraySum,165,0,35
HumanEval_115_max_fill,10,79,111
HumanEval_116_sort_array,100,14,86
HumanEval_117_select_words,1,131,68
HumanEval_118_get_closest_vowel,0,34,166
HumanEval_119_match_parens,0,53,147
HumanEval_11_string_xor,152,47,1
HumanEval_120_maximum,0,139,61
HumanEval_121_solution,176,0,24
HumanEval_122_add_elements,198,0,2
HumanEval_123_get_odd_collatz,0,7,193
HumanEval_124_valid_date,0,197,3
HumanEval_125_split_words,11,10,179
HumanEval_126_is_sorted,0,0,200
HumanEval_127_intersection,0,177,23
HumanEval_128_prod_signs,145,1,54
HumanEval_129_minPath,0,163,37
HumanEval_12_longest,180,16,4
HumanEval_130_tri,0,2,198
HumanEval_131_digits,0,0,200
HumanEval_132_is_nested,0,138,62
HumanEval_133_sum_squares,0,200,0
HumanEval_134_check_if_last_char_is_a_letter,0,5,195
HumanEval_135_can_arrange,0,0,200
HumanEval_136_largest_smallest_integers,94,3,103
HumanEval_137_compare_one,0,200,0
HumanEval_138_is_equal_to_sum_even,7,1,192
HumanEval_139_special_factorial,0,107,93
HumanEval_13_greatest_common_divisor,200,0,0
HumanEval_140_fix_spaces,0,115,85
HumanEval_141_file_name_check,0,144,56
HumanEval_143_words_in_sentence,2,195,3
HumanEval_144_simplify,10,159,31
HumanEval_145_order_by_points,0,186,14
HumanEval_146_specialFilter,0,75,125
HumanEval_147_get_max_triples,159,0,41
HumanEval_149_sorted_list_sum,9,1,190
HumanEval_14_all_prefixes,134,4,62
HumanEval_150_x_or_y,0,147,53
HumanEval_151_double_the_difference,153,6,41
HumanEval_152_compare,200,0,0
HumanEval_153_Strongest_Extension,0,1,199
HumanEval_154_cycpattern_check,1,32,167
HumanEval_155_even_odd_count,1,4,195
HumanEval_156_int_to_mini_roman,190,4,6
HumanEval_157_right_angle_triangle,184,0,16
HumanEval_158_find_max,3,47,150
HumanEval_159_eat,31,0,169
HumanEval_15_string_sequence,26,0,174
HumanEval_160_do_algebra,0,200,0
HumanEval_161_solve,14,25,161
HumanEval_162_string_to_md5,0,200,0
HumanEval_163_generate_integers,0,0,200
HumanEval_16_count_distinct_characters,132,0,68
HumanEval_17_parse_music,34,136,30
HumanEval_18_how_many_times,6,189,5
HumanEval_19_sort_numbers,33,103,64
HumanEval_1_separate_paren_groups,18,5,177
HumanEval_20_find_closest_elements,2,0,198
HumanEval_21_rescale_to_unit,200,0,0
HumanEval_22_filter_integers,200,0,0
HumanEval_23_strlen,147,53,0
HumanEval_24_largest_divisor,64,0,136
HumanEval_25_factorize,200,0,0
HumanEval_26_remove_duplicates,2,0,198
HumanEval_27_flip_case,82,118,0
HumanEval_28_concatenate,200,0,0
HumanEval_29_filter_by_prefix,200,0,0
HumanEval_2_truncate_number,178,22,0
HumanEval_30_get_positive,200,0,0
HumanEval_31_is_prime,183,16,1
HumanEval_33_sort_third,0,147,53
HumanEval_34_unique,186,1,13
HumanEval_35_max_element,200,0,0
HumanEval_36_fizz_buzz,96,78,26
HumanEval_37_sort_even,87,47,66
HumanEval_39_prime_fib,0,128,72
HumanEval_3_below_zero,195,0,5
HumanEval_40_triples_sum_to_zero,111,3,86
HumanEval_41_car_race_collision,1,27,172
HumanEval_42_incr_list,194,6,0
HumanEval_43_pairs_sum_to_zero,189,0,11
HumanEval_44_change_base,200,0,0
HumanEval_45_triangle_area,200,0,0
HumanEval_46_fib4,47,1,152
HumanEval_47_median,198,0,2
HumanEval_48_is_palindrome,188,9,3
HumanEval_49_modp,33,69,98
HumanEval_4_mean_absolute_deviation,1,199,0
HumanEval_51_remove_vowels,78,87,35
HumanEval_52_below_threshold,187,2,11
HumanEval_53_add,200,0,0
HumanEval_54_same_chars,0,18,182
HumanEval_55_fib,200,0,0
HumanEval_56_correct_bracketing,23,177,0
HumanEval_57_monotonic,199,0,1
HumanEval_58_common,111,0,89
HumanEval_59_largest_prime_factor,181,19,0
HumanEval_5_intersperse,200,0,0
HumanEval_60_sum_to_n,200,0,0
HumanEval_61_correct_bracketing,62,138,0
HumanEval_62_derivative,194,0,6
HumanEval_63_fibfib,155,0,45
HumanEval_64_vowels_count,4,2,194
HumanEval_65_circular_shift,5,32,163
HumanEval_66_digitSum,35,165,0
HumanEval_67_fruit_distribution,31,61,108
HumanEval_68_pluck,179,16,5
HumanEval_69_search,154,0,46
HumanEval_6_parse_nested_parens,74,121,5
HumanEval_70_strange_sort_list,148,1,51
HumanEval_71_triangle_area,0,199,1
HumanEval_72_will_it_fly,158,17,25
HumanEval_73_smallest_change,185,0,15
HumanEval_74_total_match,123,0,77
HumanEval_75_is_multiply_prime,37,102,61
HumanEval_76_is_simple_power,112,12,76
HumanEval_77_iscube,21,40,139
HumanEval_78_hex_key,161,22,17
HumanEval_79_decimal_to_binary,9,0,191
HumanEval_7_filter_by_substring,200,0,0
HumanEval_80_is_happy,163,4,33
HumanEval_81_numerical_letter_grade,20,0,180
HumanEval_82_prime_length,8,10,182
HumanEval_83_starts_one_ends,0,144,56
HumanEval_84_solve,0,0,200
HumanEval_85_add,156,0,44
HumanEval_86_anti_shuffle,143,47,10
HumanEval_87_get_row,88,0,112
HumanEval_88_sort_array,89,10,101
HumanEval_89_encrypt,9,108,83
HumanEval_8_sum_product,195,0,5
HumanEval_90_next_smallest,57,0,143
HumanEval_91_is_bored,20,168,12
HumanEval_92_any_int,0,1,199
HumanEval_93_encode,0,127,73
HumanEval_94_skjkasdkd,1,156,43
HumanEval_96_count_up_to,1,184,15
HumanEval_97_multiply,51,0,149
HumanEval_98_count_upper,3,3,194
HumanEval_99_closest_integer,0,135,65
HumanEval_9_rolling_max,66,44,90
