Swift,HumanEval_0_has_close_elements,OK
Swift,HumanEval_1_separate_paren_groups,OK
Swift,HumanEval_2_truncate_number,OK
Swift,HumanEval_3_below_zero,OK
Swift,HumanEval_4_mean_absolute_deviation,OK
Swift,HumanEval_5_intersperse,OK
Swift,HumanEval_6_parse_nested_parens,OK
Swift,HumanEval_7_filter_by_substring,OK
Swift,HumanEval_8_sum_product,OK
Swift,HumanEval_9_rolling_max,OK
Swift,HumanEval_10_make_palindrome,OK
Swift,HumanEval_11_string_xor,OK
Swift,HumanEval_12_longest,OK
Swift,HumanEval_13_greatest_common_divisor,OK
Swift,HumanEval_14_all_prefixes,OK
Swift,HumanEval_15_string_sequence,OK
Swift,HumanEval_16_count_distinct_characters,OK
Swift,HumanEval_17_parse_music,OK
Swift,HumanEval_18_how_many_times,OK
Swift,HumanEval_19_sort_numbers,OK
Swift,HumanEval_20_find_closest_elements,OK
Swift,HumanEval_21_rescale_to_unit,OK
Swift,HumanEval_22_filter_integers,OK
Swift,HumanEval_23_strlen,OK
Swift,HumanEval_24_largest_divisor,OK
Swift,HumanEval_25_factorize,OK
Swift,HumanEval_26_remove_duplicates,OK
Swift,HumanEval_27_flip_case,OK
Swift,HumanEval_28_concatenate,OK
Swift,HumanEval_29_filter_by_prefix,OK
Swift,HumanEval_30_get_positive,OK
Swift,HumanEval_31_is_prime,OK
Swift,HumanEval_33_sort_third,OK
Swift,HumanEval_34_unique,OK
Swift,HumanEval_35_max_element,OK
Swift,HumanEval_36_fizz_buzz,OK
Swift,HumanEval_37_sort_even,OK
Swift,HumanEval_39_prime_fib,OK
Swift,HumanEval_40_triples_sum_to_zero,OK
Swift,HumanEval_41_car_race_collision,OK
Swift,HumanEval_42_incr_list,OK
Swift,HumanEval_43_pairs_sum_to_zero,OK
Swift,HumanEval_44_change_base,OK
Swift,HumanEval_45_triangle_area,OK
Swift,HumanEval_46_fib4,OK
Swift,HumanEval_47_median,OK
Swift,HumanEval_48_is_palindrome,OK
Swift,HumanEval_49_modp,OK
Swift,HumanEval_51_remove_vowels,OK
Swift,HumanEval_52_below_threshold,OK
Swift,HumanEval_53_add,OK
Swift,HumanEval_54_same_chars,OK
Swift,HumanEval_55_fib,OK
Swift,HumanEval_56_correct_bracketing,OK
Swift,HumanEval_57_monotonic,OK
Swift,HumanEval_58_common,OK
Swift,HumanEval_59_largest_prime_factor,OK
Swift,HumanEval_60_sum_to_n,OK
Swift,HumanEval_61_correct_bracketing,OK
