HumanEval_0_has_close_elements,197,1,2
HumanEval_100_make_a_pile,0,18,182
HumanEval_101_words_string,0,0,200
HumanEval_102_choose_num,40,5,155
HumanEval_104_unique_digits,126,61,13
HumanEval_105_by_length,178,14,8
HumanEval_106_f,9,190,1
HumanEval_107_even_odd_palindrome,0,200,0
HumanEval_108_count_nums,0,2,198
HumanEval_109_move_one_ball,10,18,172
HumanEval_10_make_palindrome,1,138,61
HumanEval_110_exchange,19,14,167
HumanEval_111_histogram,138,0,62
HumanEval_112_reverse_delete,15,166,19
HumanEval_113_odd_count,20,0,180
HumanEval_114_minSubArraySum,197,0,3
HumanEval_115_max_fill,12,38,150
HumanEval_116_sort_array,0,4,196
HumanEval_117_select_words,4,134,62
HumanEval_118_get_closest_vowel,1,62,137
HumanEval_119_match_parens,4,43,153
HumanEval_11_string_xor,197,1,2
HumanEval_120_maximum,0,44,156
HumanEval_121_solution,175,24,1
HumanEval_122_add_elements,103,0,97
HumanEval_123_get_odd_collatz,0,17,183
HumanEval_124_valid_date,159,14,27
HumanEval_126_is_sorted,0,15,185
HumanEval_127_intersection,1,31,168
HumanEval_128_prod_signs,176,3,21
HumanEval_129_minPath,0,161,39
HumanEval_12_longest,118,50,32
HumanEval_130_tri,0,6,194
HumanEval_131_digits,0,2,198
HumanEval_132_is_nested,0,0,200
HumanEval_133_sum_squares,197,1,2
HumanEval_134_check_if_last_char_is_a_letter,1,5,194
HumanEval_135_can_arrange,17,2,181
HumanEval_136_largest_smallest_integers,88,2,110
HumanEval_138_is_equal_to_sum_even,4,0,196
HumanEval_139_special_factorial,0,60,140
HumanEval_13_greatest_common_divisor,200,0,0
HumanEval_140_fix_spaces,22,0,178
HumanEval_141_file_name_check,20,56,124
HumanEval_142_sum_squares,198,0,2
HumanEval_143_words_in_sentence,0,200,0
HumanEval_144_simplify,38,125,37
HumanEval_145_order_by_points,0,26,174
HumanEval_146_specialFilter,6,15,179
HumanEval_147_get_max_triples,0,10,190
HumanEval_149_sorted_list_sum,1,2,197
HumanEval_14_all_prefixes,156,0,44
HumanEval_150_x_or_y,0,197,3
HumanEval_151_double_the_difference,42,6,152
HumanEval_152_compare,189,11,0
HumanEval_153_Strongest_Extension,0,105,95
HumanEval_154_cycpattern_check,104,39,57
HumanEval_155_even_odd_count,0,0,200
HumanEval_156_int_to_mini_roman,104,48,48
HumanEval_157_right_angle_triangle,200,0,0
HumanEval_158_find_max,0,165,35
HumanEval_159_eat,96,1,103
HumanEval_15_string_sequence,190,0,10
HumanEval_160_do_algebra,0,0,200
HumanEval_161_solve,5,0,195
HumanEval_162_string_to_md5,0,200,0
HumanEval_163_generate_integers,0,0,200
HumanEval_16_count_distinct_characters,1,159,40
HumanEval_17_parse_music,45,25,130
HumanEval_18_how_many_times,19,15,166
HumanEval_19_sort_numbers,157,42,1
HumanEval_1_separate_paren_groups,187,0,13
HumanEval_20_find_closest_elements,5,0,195
HumanEval_21_rescale_to_unit,19,181,0
HumanEval_24_largest_divisor,199,0,1
HumanEval_25_factorize,200,0,0
HumanEval_26_remove_duplicates,0,174,26
HumanEval_27_flip_case,164,17,19
HumanEval_28_concatenate,200,0,0
HumanEval_29_filter_by_prefix,200,0,0
HumanEval_30_get_positive,131,0,69
HumanEval_31_is_prime,196,0,4
HumanEval_33_sort_third,3,9,188
HumanEval_34_unique,200,0,0
HumanEval_35_max_element,200,0,0
HumanEval_36_fizz_buzz,176,13,11
HumanEval_37_sort_even,62,37,101
HumanEval_39_prime_fib,0,200,0
HumanEval_3_below_zero,196,0,4
HumanEval_40_triples_sum_to_zero,149,0,51
HumanEval_41_car_race_collision,0,52,148
HumanEval_42_incr_list,200,0,0
HumanEval_43_pairs_sum_to_zero,164,4,32
HumanEval_44_change_base,101,0,99
HumanEval_46_fib4,38,0,162
HumanEval_47_median,200,0,0
HumanEval_48_is_palindrome,173,0,27
HumanEval_49_modp,8,27,165
HumanEval_4_mean_absolute_deviation,0,200,0
HumanEval_51_remove_vowels,0,114,86
