HumanEval_0_has_close_elements,0,195,5
HumanEval_100_make_a_pile,0,116,84
HumanEval_101_words_string,0,195,5
HumanEval_102_choose_num,0,123,77
HumanEval_104_unique_digits,0,87,113
HumanEval_105_by_length,0,189,11
HumanEval_106_f,0,132,68
HumanEval_107_even_odd_palindrome,0,86,114
HumanEval_108_count_nums,0,183,17
HumanEval_109_move_one_ball,0,175,25
HumanEval_10_make_palindrome,0,200,0
HumanEval_110_exchange,0,200,0
HumanEval_111_histogram,0,150,50
HumanEval_112_reverse_delete,0,200,0
HumanEval_113_odd_count,0,200,0
HumanEval_114_minSubArraySum,0,38,162
HumanEval_115_max_fill,0,178,22
HumanEval_116_sort_array,0,165,35
HumanEval_117_select_words,0,193,7
HumanEval_118_get_closest_vowel,0,2,0
HumanEval_119_match_parens,0,195,5
HumanEval_11_string_xor,0,200,0
HumanEval_120_maximum,0,199,1
HumanEval_121_solution,2,82,116
HumanEval_122_add_elements,0,200,0
HumanEval_123_get_odd_collatz,0,106,94
HumanEval_124_valid_date,0,183,17
HumanEval_126_is_sorted,0,200,0
HumanEval_127_intersection,0,199,1
HumanEval_128_prod_signs,0,87,113
HumanEval_129_minPath,0,195,5
HumanEval_12_longest,1,187,12
HumanEval_130_tri,0,119,81
HumanEval_131_digits,0,69,131
HumanEval_132_is_nested,0,121,79
HumanEval_133_sum_squares,0,135,65
HumanEval_134_check_if_last_char_is_a_letter,0,95,105
HumanEval_135_can_arrange,0,154,46
HumanEval_136_largest_smallest_integers,0,146,54
HumanEval_138_is_equal_to_sum_even,0,110,90
HumanEval_139_special_factorial,0,58,142
HumanEval_13_greatest_common_divisor,4,125,71
HumanEval_140_fix_spaces,0,75,125
HumanEval_141_file_name_check,0,200,0
HumanEval_142_sum_squares,0,20,180
HumanEval_143_words_in_sentence,0,185,15
HumanEval_144_simplify,0,165,35
HumanEval_145_order_by_points,0,169,31
HumanEval_146_specialFilter,0,2,198
HumanEval_147_get_max_triples,0,200,0
HumanEval_149_sorted_list_sum,0,173,27
HumanEval_14_all_prefixes,0,136,64
HumanEval_150_x_or_y,0,0,200
HumanEval_151_double_the_difference,0,200,0
HumanEval_152_compare,12,159,29
HumanEval_153_Strongest_Extension,0,175,25
HumanEval_154_cycpattern_check,0,76,124
HumanEval_155_even_odd_count,0,148,52
HumanEval_156_int_to_mini_roman,0,194,6
HumanEval_157_right_angle_triangle,0,58,142
HumanEval_158_find_max,0,151,49
HumanEval_159_eat,0,17,183
HumanEval_15_string_sequence,0,144,56
HumanEval_160_do_algebra,0,199,1
HumanEval_161_solve,0,199,1
HumanEval_162_string_to_md5,0,199,1
HumanEval_163_generate_integers,0,49,151
HumanEval_16_count_distinct_characters,0,191,9
HumanEval_17_parse_music,0,191,9
HumanEval_18_how_many_times,0,195,5
HumanEval_19_sort_numbers,0,196,4
HumanEval_1_separate_paren_groups,0,199,1
HumanEval_20_find_closest_elements,0,112,88
HumanEval_21_rescale_to_unit,0,199,1
HumanEval_23_strlen,0,200,0
HumanEval_24_largest_divisor,16,82,102
HumanEval_25_factorize,0,178,22
HumanEval_26_remove_duplicates,0,199,1
HumanEval_27_flip_case,1,192,7
HumanEval_28_concatenate,196,4,0
HumanEval_29_filter_by_prefix,0,200,0
HumanEval_2_truncate_number,1,133,66
HumanEval_30_get_positive,11,144,45
HumanEval_31_is_prime,76,27,97
HumanEval_33_sort_third,0,81,119
HumanEval_34_unique,4,181,15
HumanEval_35_max_element,49,151,0
HumanEval_36_fizz_buzz,0,95,105
HumanEval_37_sort_even,0,147,53
HumanEval_39_prime_fib,0,24,176
HumanEval_3_below_zero,0,76,124
HumanEval_40_triples_sum_to_zero,0,153,47
HumanEval_41_car_race_collision,1,198,1
HumanEval_42_incr_list,130,26,44
HumanEval_43_pairs_sum_to_zero,0,199,1
HumanEval_44_change_base,17,159,24
HumanEval_45_triangle_area,0,200,0
HumanEval_46_fib4,10,89,101
HumanEval_47_median,0,196,4
HumanEval_48_is_palindrome,2,194,4
HumanEval_49_modp,0,50,150
HumanEval_4_mean_absolute_deviation,0,200,0
HumanEval_51_remove_vowels,0,164,36
HumanEval_52_below_threshold,33,135,32
HumanEval_53_add,200,0,0
HumanEval_54_same_chars,0,42,158
HumanEval_55_fib,126,39,35
HumanEval_56_correct_bracketing,61,109,30
HumanEval_57_monotonic,5,29,166
HumanEval_58_common,0,138,62
HumanEval_59_largest_prime_factor,0,70,130
HumanEval_5_intersperse,0,166,34
HumanEval_60_sum_to_n,0,18,182
HumanEval_61_correct_bracketing,29,134,37
HumanEval_62_derivative,0,114,86
HumanEval_63_fibfib,120,23,57
HumanEval_64_vowels_count,0,189,11
HumanEval_65_circular_shift,0,198,2
HumanEval_66_digitSum,0,200,0
HumanEval_67_fruit_distribution,0,141,59
HumanEval_68_pluck,0,195,5
HumanEval_69_search,0,200,0
HumanEval_6_parse_nested_parens,0,190,10
HumanEval_70_strange_sort_list,0,108,92
HumanEval_71_triangle_area,0,183,17
HumanEval_72_will_it_fly,0,135,65
HumanEval_73_smallest_change,0,198,2
HumanEval_74_total_match,0,175,25
HumanEval_75_is_multiply_prime,0,110,90
HumanEval_76_is_simple_power,0,98,102
HumanEval_77_iscube,0,97,103
HumanEval_78_hex_key,0,196,4
HumanEval_79_decimal_to_binary,0,188,12
HumanEval_7_filter_by_substring,0,200,0
HumanEval_80_is_happy,0,148,52
HumanEval_81_numerical_letter_grade,1,185,14
HumanEval_82_prime_length,0,130,70
HumanEval_83_starts_one_ends,0,100,100
HumanEval_84_solve,1,156,43
HumanEval_85_add,0,77,123
HumanEval_86_anti_shuffle,0,200,0
HumanEval_87_get_row,0,199,1
HumanEval_88_sort_array,0,84,116
HumanEval_89_encrypt,0,189,11
HumanEval_8_sum_product,200,0,0
HumanEval_90_next_smallest,0,191,9
HumanEval_91_is_bored,0,133,67
HumanEval_92_any_int,0,186,14
HumanEval_93_encode,0,196,4
HumanEval_94_skjkasdkd,0,153,47
HumanEval_95_check_dict_case,0,169,31
HumanEval_96_count_up_to,0,70,130
HumanEval_97_multiply,0,95,105
HumanEval_98_count_upper,0,200,0
HumanEval_99_closest_integer,0,90,110
HumanEval_9_rolling_max,1,163,36
