HumanEval_0_has_close_elements,70,0,130
HumanEval_100_make_a_pile,46,34,120
HumanEval_101_words_string,136,1,63
HumanEval_102_choose_num,96,23,81
HumanEval_103_rounded_avg,147,0,53
HumanEval_104_unique_digits,121,1,78
HumanEval_105_by_length,60,0,140
HumanEval_106_f,156,1,43
HumanEval_107_even_odd_palindrome,113,3,84
HumanEval_108_count_nums,153,4,43
HumanEval_109_move_one_ball,97,6,97
HumanEval_10_make_palindrome,139,0,61
HumanEval_110_exchange,70,9,121
HumanEval_111_histogram,162,0,38
HumanEval_112_reverse_delete,118,0,82
HumanEval_113_odd_count,137,0,63
HumanEval_114_minSubArraySum,128,3,69
HumanEval_115_max_fill,99,2,99
HumanEval_116_sort_array,156,1,43
HumanEval_117_select_words,176,1,23
HumanEval_118_get_closest_vowel,157,0,43
HumanEval_119_match_parens,131,0,69
HumanEval_11_string_xor,123,1,76
HumanEval_120_maximum,100,1,99
HumanEval_121_solution,97,1,102
HumanEval_122_add_elements,105,1,94
HumanEval_123_get_odd_collatz,96,19,85
HumanEval_124_valid_date,137,0,63
HumanEval_125_split_words,171,0,29
HumanEval_126_is_sorted,38,0,162
HumanEval_127_intersection,154,5,41
HumanEval_128_prod_signs,127,0,73
HumanEval_129_minPath,150,2,48
HumanEval_12_longest,113,0,87
HumanEval_130_tri,105,29,66
HumanEval_131_digits,70,5,125
HumanEval_132_is_nested,127,1,72
HumanEval_133_sum_squares,55,0,145
HumanEval_134_check_if_last_char_is_a_letter,130,0,70
HumanEval_135_can_arrange,85,6,109
HumanEval_136_largest_smallest_integers,113,0,87
HumanEval_137_compare_one,60,1,139
HumanEval_138_is_equal_to_sum_even,91,18,91
HumanEval_139_special_factorial,61,3,136
HumanEval_13_greatest_common_divisor,189,4,7
HumanEval_140_fix_spaces,99,2,99
HumanEval_141_file_name_check,142,0,58
HumanEval_142_sum_squares,115,0,85
HumanEval_143_words_in_sentence,122,3,75
HumanEval_144_simplify,125,0,75
HumanEval_145_order_by_points,164,1,35
HumanEval_146_specialFilter,71,2,127
HumanEval_147_get_max_triples,105,9,86
HumanEval_148_bf,164,2,34
HumanEval_149_sorted_list_sum,42,2,156
HumanEval_14_all_prefixes,89,1,110
HumanEval_150_x_or_y,180,1,19
HumanEval_151_double_the_difference,143,0,57
HumanEval_152_compare,181,1,18
HumanEval_153_Strongest_Extension,154,0,46
