C++,HumanEval_0_has_close_elements,OK
C++,HumanEval_100_make_a_pile,FAIL
C++,HumanEval_101_words_string,OK
C++,HumanEval_102_choose_num,OK
C++,HumanEval_103_rounded_avg,FAIL
C++,HumanEval_104_unique_digits,OK
C++,HumanEval_105_by_length,OK
C++,HumanEval_106_f,SyntaxError
C++,HumanEval_107_even_odd_palindrome,SyntaxError
C++,HumanEval_108_count_nums,FAIL
C++,HumanEval_109_move_one_ball,FAIL
C++,HumanEval_10_make_palindrome,FAIL
C++,HumanEval_110_exchange,FAIL
C++,HumanEval_111_histogram,FAIL
C++,HumanEval_112_reverse_delete,OK
C++,HumanEval_113_odd_count,FAIL
C++,HumanEval_114_minSubArraySum,SyntaxError
C++,HumanEval_115_max_fill,FAIL
C++,HumanEval_116_sort_array,FAIL
C++,HumanEval_117_select_words,FAIL
C++,HumanEval_118_get_closest_vowel,FAIL
C++,HumanEval_119_match_parens,FAIL
C++,HumanEval_11_string_xor,OK
C++,HumanEval_120_maximum,FAIL
C++,HumanEval_121_solution,FAIL
C++,HumanEval_122_add_elements,FAIL
C++,HumanEval_123_get_odd_collatz,FAIL
C++,HumanEval_124_valid_date,OK
C++,HumanEval_125_split_words,FAIL
C++,HumanEval_126_is_sorted,FAIL
C++,HumanEval_127_intersection,OK
C++,HumanEval_128_prod_signs,FAIL
C++,HumanEval_129_minPath,SyntaxError
C++,HumanEval_12_longest,OK
C++,HumanEval_130_tri,FAIL
C++,HumanEval_131_digits,FAIL
C++,HumanEval_132_is_nested,FAIL
C++,HumanEval_133_sum_squares,OK
C++,HumanEval_134_check_if_last_char_is_a_letter,FAIL
C++,HumanEval_135_can_arrange,FAIL
C++,HumanEval_136_largest_smallest_integers,FAIL
C++,HumanEval_138_is_equal_to_sum_even,OK
C++,HumanEval_139_special_factorial,FAIL
C++,HumanEval_13_greatest_common_divisor,OK
C++,HumanEval_140_fix_spaces,FAIL
C++,HumanEval_141_file_name_check,FAIL
C++,HumanEval_142_sum_squares,FAIL
C++,HumanEval_143_words_in_sentence,SyntaxError
C++,HumanEval_144_simplify,FAIL
C++,HumanEval_145_order_by_points,SyntaxError
C++,HumanEval_146_specialFilter,FAIL
C++,HumanEval_147_get_max_triples,FAIL
C++,HumanEval_149_sorted_list_sum,FAIL
C++,HumanEval_14_all_prefixes,OK
C++,HumanEval_150_x_or_y,FAIL
C++,HumanEval_151_double_the_difference,SyntaxError
C++,HumanEval_152_compare,OK
C++,HumanEval_153_Strongest_Extension,FAIL
C++,HumanEval_154_cycpattern_check,FAIL
C++,HumanEval_155_even_odd_count,FAIL
C++,HumanEval_156_int_to_mini_roman,OK
C++,HumanEval_157_right_angle_triangle,FAIL
C++,HumanEval_158_find_max,FAIL
C++,HumanEval_159_eat,FAIL
C++,HumanEval_15_string_sequence,FAIL
C++,HumanEval_160_do_algebra,SyntaxError
C++,HumanEval_161_solve,FAIL
C++,HumanEval_162_string_to_md5,FAIL
C++,HumanEval_163_generate_integers,FAIL
C++,HumanEval_16_count_distinct_characters,OK
C++,HumanEval_17_parse_music,OK
C++,HumanEval_18_how_many_times,FAIL
C++,HumanEval_19_sort_numbers,FAIL
C++,HumanEval_1_separate_paren_groups,FAIL
C++,HumanEval_20_find_closest_elements,FAIL
C++,HumanEval_21_rescale_to_unit,OK
C++,HumanEval_24_largest_divisor,OK
C++,HumanEval_25_factorize,OK
C++,HumanEval_26_remove_duplicates,FAIL
C++,HumanEval_27_flip_case,OK
C++,HumanEval_28_concatenate,OK
C++,HumanEval_29_filter_by_prefix,OK
C++,HumanEval_2_truncate_number,OK
C++,HumanEval_30_get_positive,OK
C++,HumanEval_31_is_prime,OK
C++,HumanEval_33_sort_third,FAIL
C++,HumanEval_34_unique,OK
C++,HumanEval_35_max_element,OK
C++,HumanEval_36_fizz_buzz,FAIL
C++,HumanEval_37_sort_even,FAIL
C++,HumanEval_39_prime_fib,FAIL
C++,HumanEval_3_below_zero,OK
C++,HumanEval_40_triples_sum_to_zero,FAIL
C++,HumanEval_41_car_race_collision,FAIL
C++,HumanEval_42_incr_list,OK
C++,HumanEval_43_pairs_sum_to_zero,OK
C++,HumanEval_44_change_base,OK
C++,HumanEval_45_triangle_area,FAIL
C++,HumanEval_46_fib4,FAIL
C++,HumanEval_47_median,OK
C++,HumanEval_48_is_palindrome,OK
C++,HumanEval_49_modp,FAIL
C++,HumanEval_4_mean_absolute_deviation,FAIL
C++,HumanEval_52_below_threshold,FAIL
C++,HumanEval_53_add,OK
C++,HumanEval_54_same_chars,FAIL
C++,HumanEval_55_fib,OK
C++,HumanEval_56_correct_bracketing,OK
C++,HumanEval_57_monotonic,FAIL
C++,HumanEval_58_common,OK
C++,HumanEval_59_largest_prime_factor,OK
C++,HumanEval_5_intersperse,OK
C++,HumanEval_60_sum_to_n,FAIL
C++,HumanEval_61_correct_bracketing,OK
C++,HumanEval_62_derivative,OK
C++,HumanEval_63_fibfib,OK
C++,HumanEval_64_vowels_count,FAIL
C++,HumanEval_65_circular_shift,OK
C++,HumanEval_66_digitSum,OK
C++,HumanEval_67_fruit_distribution,FAIL
C++,HumanEval_68_pluck,FAIL
C++,HumanEval_69_search,FAIL
C++,HumanEval_6_parse_nested_parens,FAIL
C++,HumanEval_70_strange_sort_list,FAIL
C++,HumanEval_71_triangle_area,FAIL
C++,HumanEval_72_will_it_fly,FAIL
C++,HumanEval_73_smallest_change,SyntaxError
C++,HumanEval_74_total_match,OK
C++,HumanEval_75_is_multiply_prime,FAIL
C++,HumanEval_76_is_simple_power,OK
C++,HumanEval_77_iscube,FAIL
C++,HumanEval_78_hex_key,OK
C++,HumanEval_79_decimal_to_binary,FAIL
C++,HumanEval_7_filter_by_substring,OK
C++,HumanEval_80_is_happy,FAIL
C++,HumanEval_81_numerical_letter_grade,FAIL
C++,HumanEval_82_prime_length,FAIL
C++,HumanEval_83_starts_one_ends,FAIL
C++,HumanEval_84_solve,FAIL
C++,HumanEval_85_add,FAIL
C++,HumanEval_86_anti_shuffle,FAIL
C++,HumanEval_87_get_row,FAIL
C++,HumanEval_88_sort_array,FAIL
C++,HumanEval_89_encrypt,SyntaxError
C++,HumanEval_8_sum_product,OK
C++,HumanEval_90_next_smallest,FAIL
C++,HumanEval_91_is_bored,FAIL
C++,HumanEval_92_any_int,FAIL
C++,HumanEval_93_encode,FAIL
C++,HumanEval_94_skjkasdkd,FAIL
C++,HumanEval_95_check_dict_case,FAIL
C++,HumanEval_96_count_up_to,FAIL
C++,HumanEval_97_multiply,FAIL
C++,HumanEval_98_count_upper,OK
C++,HumanEval_99_closest_integer,FAIL
C++,HumanEval_9_rolling_max,FAIL
Total 156, Syntax Error 10, Passed 52
