Swift,HumanEval_0_has_close_elements,Exception
Swift,HumanEval_1_separate_paren_groups,SyntaxError
Swift,HumanEval_2_truncate_number,SyntaxError
Swift,HumanEval_3_below_zero,OK
Swift,HumanEval_4_mean_absolute_deviation,SyntaxError
Swift,HumanEval_5_intersperse,SyntaxError
Swift,HumanEval_6_parse_nested_parens,SyntaxError
Swift,HumanEval_7_filter_by_substring,OK
Swift,HumanEval_8_sum_product,OK
Swift,HumanEval_9_rolling_max,OK
Swift,HumanEval_10_make_palindrome,SyntaxError
Swift,HumanEval_11_string_xor,SyntaxError
Swift,HumanEval_12_longest,OK
Swift,HumanEval_13_greatest_common_divisor,OK
Swift,HumanEval_14_all_prefixes,SyntaxError
Swift,HumanEval_15_string_sequence,Exception
Swift,HumanEval_16_count_distinct_characters,Exception
Swift,HumanEval_17_parse_music,Exception
Swift,HumanEval_18_how_many_times,SyntaxError
Swift,HumanEval_19_sort_numbers,SyntaxError
Swift,HumanEval_20_find_closest_elements,Exception
Swift,HumanEval_21_rescale_to_unit,OK
Swift,HumanEval_22_filter_integers,OK
Swift,HumanEval_23_strlen,SyntaxError
Swift,HumanEval_24_largest_divisor,Exception
Swift,HumanEval_25_factorize,OK
Swift,HumanEval_26_remove_duplicates,Exception
Swift,HumanEval_27_flip_case,Exception
Swift,HumanEval_28_concatenate,OK
Swift,HumanEval_29_filter_by_prefix,OK
Swift,HumanEval_30_get_positive,OK
Swift,HumanEval_31_is_prime,OK
Swift,HumanEval_33_sort_third,Exception
Swift,HumanEval_34_unique,Exception
Swift,HumanEval_35_max_element,OK
Swift,HumanEval_36_fizz_buzz,Exception
Swift,HumanEval_37_sort_even,Exception
Swift,HumanEval_39_prime_fib,SyntaxError
Swift,HumanEval_40_triples_sum_to_zero,Exception
Swift,HumanEval_41_car_race_collision,Exception
Swift,HumanEval_42_incr_list,OK
Swift,HumanEval_43_pairs_sum_to_zero,OK
Swift,HumanEval_44_change_base,OK
Swift,HumanEval_45_triangle_area,OK
Swift,HumanEval_46_fib4,Exception
Swift,HumanEval_47_median,OK
Swift,HumanEval_48_is_palindrome,SyntaxError
Swift,HumanEval_49_modp,Exception
Swift,HumanEval_51_remove_vowels,Exception
Swift,HumanEval_52_below_threshold,Exception
Swift,HumanEval_53_add,OK
Swift,HumanEval_54_same_chars,Exception
Swift,HumanEval_55_fib,OK
Swift,HumanEval_56_correct_bracketing,SyntaxError
Swift,HumanEval_57_monotonic,OK
Swift,HumanEval_58_common,OK
Swift,HumanEval_59_largest_prime_factor,Exception
Swift,HumanEval_60_sum_to_n,OK
Swift,HumanEval_61_correct_bracketing,OK
Swift,HumanEval_62_derivative,OK
Swift,HumanEval_63_fibfib,OK
Swift,HumanEval_64_vowels_count,SyntaxError
Swift,HumanEval_65_circular_shift,SyntaxError
Swift,HumanEval_66_digitSum,SyntaxError
Swift,HumanEval_67_fruit_distribution,SyntaxError
Swift,HumanEval_68_pluck,OK
Swift,HumanEval_69_search,Exception
Swift,HumanEval_70_strange_sort_list,Exception
Swift,HumanEval_71_triangle_area,SyntaxError
Swift,HumanEval_72_will_it_fly,SyntaxError
Swift,HumanEval_73_smallest_change,OK
Swift,HumanEval_74_total_match,Exception
Swift,HumanEval_75_is_multiply_prime,Exception
Swift,HumanEval_76_is_simple_power,Exception
Swift,HumanEval_77_iscube,Exception
Swift,HumanEval_78_hex_key,Exception
Swift,HumanEval_79_decimal_to_binary,Exception
Swift,HumanEval_80_is_happy,Exception
Swift,HumanEval_81_numerical_letter_grade,Exception
Swift,HumanEval_82_prime_length,Exception
Swift,HumanEval_83_starts_one_ends,Exception
Swift,HumanEval_84_solve,Exception
Swift,HumanEval_85_add,Exception
Swift,HumanEval_86_anti_shuffle,Exception
Swift,HumanEval_87_get_row,OK
Swift,HumanEval_88_sort_array,Exception
Swift,HumanEval_89_encrypt,SyntaxError
Swift,HumanEval_90_next_smallest,Exception
Swift,HumanEval_91_is_bored,SyntaxError
Swift,HumanEval_92_any_int,Exception
Swift,HumanEval_93_encode,SyntaxError
Swift,HumanEval_94_skjkasdkd,Exception
Swift,HumanEval_95_check_dict_case,Exception
Swift,HumanEval_96_count_up_to,SyntaxError
Swift,HumanEval_97_multiply,Exception
Swift,HumanEval_98_count_upper,SyntaxError
Swift,HumanEval_99_closest_integer,SyntaxError
Swift,HumanEval_100_make_a_pile,Timeout
Swift,HumanEval_101_words_string,SyntaxError
Swift,HumanEval_102_choose_num,Exception
Swift,HumanEval_103_rounded_avg,Exception
Swift,HumanEval_104_unique_digits,SyntaxError
Swift,HumanEval_105_by_length,SyntaxError
Swift,HumanEval_106_f,SyntaxError
Swift,HumanEval_107_even_odd_palindrome,SyntaxError
Swift,HumanEval_108_count_nums,Exception
Swift,HumanEval_109_move_one_ball,Exception
Swift,HumanEval_110_exchange,Exception
Swift,HumanEval_111_histogram,SyntaxError
Swift,HumanEval_112_reverse_delete,Exception
Swift,HumanEval_113_odd_count,OK
Swift,HumanEval_114_minSubArraySum,OK
Swift,HumanEval_115_max_fill,Exception
Swift,HumanEval_116_sort_array,SyntaxError
Swift,HumanEval_117_select_words,SyntaxError
Swift,HumanEval_118_get_closest_vowel,SyntaxError
Swift,HumanEval_119_match_parens,Exception
Swift,HumanEval_120_maximum,SyntaxError
Swift,HumanEval_121_solution,Exception
Swift,HumanEval_122_add_elements,Exception
Swift,HumanEval_123_get_odd_collatz,Exception
Swift,HumanEval_124_valid_date,SyntaxError
Swift,HumanEval_125_split_words,Exception
Swift,HumanEval_126_is_sorted,Exception
Swift,HumanEval_127_intersection,SyntaxError
Swift,HumanEval_128_prod_signs,Exception
Swift,HumanEval_129_minPath,Exception
Swift,HumanEval_130_tri,SyntaxError
Swift,HumanEval_131_digits,Exception
Swift,HumanEval_132_is_nested,Exception
Swift,HumanEval_133_sum_squares,SyntaxError
Swift,HumanEval_134_check_if_last_char_is_a_letter,Exception
Swift,HumanEval_135_can_arrange,Exception
Swift,HumanEval_136_largest_smallest_integers,OK
Swift,HumanEval_137_compare_one,SyntaxError
Swift,HumanEval_138_is_equal_to_sum_even,Exception
Swift,HumanEval_139_special_factorial,Exception
Swift,HumanEval_140_fix_spaces,Exception
Swift,HumanEval_141_file_name_check,SyntaxError
Swift,HumanEval_142_sum_squares,Exception
Swift,HumanEval_143_words_in_sentence,SyntaxError
Swift,HumanEval_144_simplify,Exception
Swift,HumanEval_145_order_by_points,Exception
Swift,HumanEval_146_specialFilter,Exception
Swift,HumanEval_147_get_max_triples,OK
Swift,HumanEval_148_bf,Exception
Swift,HumanEval_149_sorted_list_sum,SyntaxError
Swift,HumanEval_150_x_or_y,SyntaxError
Swift,HumanEval_151_double_the_difference,Exception
Swift,HumanEval_152_compare,OK
Swift,HumanEval_153_Strongest_Extension,Exception
Swift,HumanEval_154_cycpattern_check,Exception
Swift,HumanEval_155_even_odd_count,Exception
Swift,HumanEval_156_int_to_mini_roman,SyntaxError
Swift,HumanEval_157_right_angle_triangle,OK
Swift,HumanEval_158_find_max,SyntaxError
Swift,HumanEval_159_eat,Exception
Swift,HumanEval_160_do_algebra,SyntaxError
Swift,HumanEval_161_solve,Exception
Swift,HumanEval_162_string_to_md5,SyntaxError
Swift,HumanEval_163_generate_integers,Exception
