Python,HumanEval_0_has_close_elements,OK
Python,HumanEval_1_separate_paren_groups,Exception
Python,HumanEval_2_truncate_number,Exception
Python,HumanEval_3_below_zero,Exception
Python,HumanEval_4_mean_absolute_deviation,OK
Python,HumanEval_5_intersperse,Exception
Python,HumanEval_6_parse_nested_parens,Exception
Python,HumanEval_7_filter_by_substring,OK
Python,HumanEval_8_sum_product,OK
Python,HumanEval_9_rolling_max,OK
Python,HumanEval_10_make_palindrome,Exception
Python,HumanEval_11_string_xor,OK
Python,HumanEval_12_longest,OK
Python,HumanEval_13_greatest_common_divisor,OK
Python,HumanEval_14_all_prefixes,OK
Python,HumanEval_15_string_sequence,OK
Python,HumanEval_16_count_distinct_characters,OK
Python,HumanEval_17_parse_music,Exception
Python,HumanEval_18_how_many_times,Exception
Python,HumanEval_19_sort_numbers,OK
Python,HumanEval_20_find_closest_elements,Exception
Python,HumanEval_21_rescale_to_unit,Exception
Python,HumanEval_22_filter_integers,OK
Python,HumanEval_23_strlen,OK
Python,HumanEval_24_largest_divisor,OK
Python,HumanEval_25_factorize,OK
Python,HumanEval_26_remove_duplicates,Exception
Python,HumanEval_27_flip_case,OK
Python,HumanEval_28_concatenate,OK
Python,HumanEval_29_filter_by_prefix,OK
Python,HumanEval_30_get_positive,OK
Python,HumanEval_31_is_prime,OK
Python,HumanEval_33_sort_third,Exception
Python,HumanEval_34_unique,OK
Python,HumanEval_35_max_element,OK
Python,HumanEval_36_fizz_buzz,OK
Python,HumanEval_37_sort_even,OK
Python,HumanEval_39_prime_fib,Exception
Python,HumanEval_40_triples_sum_to_zero,Exception
Python,HumanEval_41_car_race_collision,Exception
Python,HumanEval_42_incr_list,OK
Python,HumanEval_43_pairs_sum_to_zero,Exception
Python,HumanEval_44_change_base,OK
Python,HumanEval_45_triangle_area,OK
Python,HumanEval_46_fib4,OK
Python,HumanEval_47_median,OK
Python,HumanEval_48_is_palindrome,OK
Python,HumanEval_49_modp,Exception
Python,HumanEval_51_remove_vowels,OK
Python,HumanEval_52_below_threshold,Exception
Python,HumanEval_53_add,OK
Python,HumanEval_54_same_chars,Exception
Python,HumanEval_55_fib,OK
Python,HumanEval_56_correct_bracketing,Exception
Python,HumanEval_57_monotonic,OK
Python,HumanEval_58_common,OK
Python,HumanEval_59_largest_prime_factor,OK
Python,HumanEval_60_sum_to_n,OK
Python,HumanEval_61_correct_bracketing,Exception
Python,HumanEval_62_derivative,OK
Python,HumanEval_63_fibfib,OK
Python,HumanEval_64_vowels_count,Exception
Python,HumanEval_65_circular_shift,OK
Python,HumanEval_66_digitSum,OK
Python,HumanEval_67_fruit_distribution,Exception
Python,HumanEval_68_pluck,Exception
Python,HumanEval_69_search,Exception
Python,HumanEval_70_strange_sort_list,Exception
Python,HumanEval_71_triangle_area,OK
Python,HumanEval_72_will_it_fly,OK
Python,HumanEval_73_smallest_change,Exception
Python,HumanEval_74_total_match,OK
Python,HumanEval_75_is_multiply_prime,Exception
Python,HumanEval_76_is_simple_power,OK
Python,HumanEval_77_iscube,Exception
Python,HumanEval_78_hex_key,Exception
Python,HumanEval_79_decimal_to_binary,OK
Python,HumanEval_80_is_happy,OK
Python,HumanEval_81_numerical_letter_grade,Exception
Python,HumanEval_82_prime_length,Exception
Python,HumanEval_83_starts_one_ends,Exception
Python,HumanEval_84_solve,Exception
Python,HumanEval_85_add,Exception
Python,HumanEval_86_anti_shuffle,Exception
Python,HumanEval_87_get_row,Exception
Python,HumanEval_88_sort_array,Exception
Python,HumanEval_89_encrypt,Exception
Python,HumanEval_90_next_smallest,Exception
Python,HumanEval_91_is_bored,Exception
Python,HumanEval_92_any_int,Exception
Python,HumanEval_93_encode,Exception
Python,HumanEval_94_skjkasdkd,Exception
Python,HumanEval_95_check_dict_case,Exception
Python,HumanEval_96_count_up_to,Exception
Python,HumanEval_97_multiply,Exception
Python,HumanEval_98_count_upper,Exception
Python,HumanEval_99_closest_integer,Exception
Python,HumanEval_100_make_a_pile,Exception
Python,HumanEval_101_words_string,Exception
Python,HumanEval_102_choose_num,Exception
Python,HumanEval_103_rounded_avg,Exception
Python,HumanEval_104_unique_digits,Exception
Python,HumanEval_105_by_length,Exception
Python,HumanEval_106_f,Exception
Python,HumanEval_107_even_odd_palindrome,Exception
Python,HumanEval_108_count_nums,Exception
Python,HumanEval_109_move_one_ball,Exception
Python,HumanEval_110_exchange,Exception
Python,HumanEval_111_histogram,Exception
Python,HumanEval_112_reverse_delete,OK
Python,HumanEval_113_odd_count,Exception
Python,HumanEval_114_minSubArraySum,OK
Python,HumanEval_115_max_fill,Exception
Python,HumanEval_116_sort_array,OK
Python,HumanEval_117_select_words,Exception
Python,HumanEval_118_get_closest_vowel,Exception
Python,HumanEval_119_match_parens,Exception
Python,HumanEval_120_maximum,Exception
Python,HumanEval_121_solution,Exception
Python,HumanEval_122_add_elements,Exception
Python,HumanEval_123_get_odd_collatz,Exception
Python,HumanEval_124_valid_date,Exception
Python,HumanEval_125_split_words,SyntaxError
Python,HumanEval_126_is_sorted,Exception
Python,HumanEval_127_intersection,Exception
Python,HumanEval_128_prod_signs,Exception
Python,HumanEval_129_minPath,Exception
Python,HumanEval_130_tri,Exception
Python,HumanEval_131_digits,Exception
Python,HumanEval_132_is_nested,Exception
Python,HumanEval_133_sum_squares,Exception
Python,HumanEval_134_check_if_last_char_is_a_letter,Exception
Python,HumanEval_135_can_arrange,Exception
Python,HumanEval_136_largest_smallest_integers,Exception
Python,HumanEval_137_compare_one,Exception
Python,HumanEval_138_is_equal_to_sum_even,Exception
Python,HumanEval_139_special_factorial,Exception
Python,HumanEval_140_fix_spaces,Exception
Python,HumanEval_141_file_name_check,Exception
