Rust,HumanEval_0_has_close_elements,OK
Rust,HumanEval_1_separate_paren_groups,SyntaxError
Rust,HumanEval_2_truncate_number,Exception
Rust,HumanEval_3_below_zero,Exception
Rust,HumanEval_4_mean_absolute_deviation,SyntaxError
Rust,HumanEval_5_intersperse,OK
Rust,HumanEval_6_parse_nested_parens,Exception
Rust,HumanEval_7_filter_by_substring,OK
Rust,HumanEval_8_sum_product,OK
Rust,HumanEval_9_rolling_max,OK
Rust,HumanEval_10_make_palindrome,SyntaxError
Rust,HumanEval_11_string_xor,OK
Rust,HumanEval_12_longest,OK
Rust,HumanEval_13_greatest_common_divisor,OK
Rust,HumanEval_14_all_prefixes,OK
Rust,HumanEval_15_string_sequence,OK
Rust,HumanEval_16_count_distinct_characters,SyntaxError
Rust,HumanEval_17_parse_music,SyntaxError
Rust,HumanEval_18_how_many_times,SyntaxError
Rust,HumanEval_19_sort_numbers,Exception
Rust,HumanEval_20_find_closest_elements,OK
Rust,HumanEval_21_rescale_to_unit,SyntaxError
Rust,HumanEval_23_strlen,OK
Rust,HumanEval_24_largest_divisor,OK
Rust,HumanEval_25_factorize,OK
Rust,HumanEval_26_remove_duplicates,SyntaxError
Rust,HumanEval_27_flip_case,OK
Rust,HumanEval_28_concatenate,OK
Rust,HumanEval_29_filter_by_prefix,OK
Rust,HumanEval_30_get_positive,OK
Rust,HumanEval_31_is_prime,Exception
Rust,HumanEval_33_sort_third,Exception
Rust,HumanEval_34_unique,OK
Rust,HumanEval_35_max_element,OK
Rust,HumanEval_36_fizz_buzz,Exception
Rust,HumanEval_37_sort_even,Exception
Rust,HumanEval_39_prime_fib,Exception
Rust,HumanEval_40_triples_sum_to_zero,SyntaxError
Rust,HumanEval_41_car_race_collision,Exception
Rust,HumanEval_42_incr_list,OK
Rust,HumanEval_43_pairs_sum_to_zero,SyntaxError
Rust,HumanEval_44_change_base,SyntaxError
Rust,HumanEval_45_triangle_area,OK
Rust,HumanEval_46_fib4,Exception
Rust,HumanEval_47_median,OK
Rust,HumanEval_48_is_palindrome,OK
Rust,HumanEval_49_modp,Exception
Rust,HumanEval_51_remove_vowels,SyntaxError
Rust,HumanEval_52_below_threshold,OK
Rust,HumanEval_53_add,OK
Rust,HumanEval_54_same_chars,Exception
Rust,HumanEval_55_fib,OK
Rust,HumanEval_56_correct_bracketing,OK
Rust,HumanEval_57_monotonic,OK
Rust,HumanEval_58_common,OK
Rust,HumanEval_59_largest_prime_factor,Exception
Rust,HumanEval_60_sum_to_n,OK
Rust,HumanEval_61_correct_bracketing,OK
Rust,HumanEval_62_derivative,OK
Rust,HumanEval_63_fibfib,Exception
Rust,HumanEval_64_vowels_count,Exception
Rust,HumanEval_65_circular_shift,SyntaxError
Rust,HumanEval_66_digitSum,OK
Rust,HumanEval_67_fruit_distribution,Exception
Rust,HumanEval_68_pluck,Exception
Rust,HumanEval_69_search,SyntaxError
Rust,HumanEval_70_strange_sort_list,Exception
Rust,HumanEval_71_triangle_area,SyntaxError
Rust,HumanEval_72_will_it_fly,OK
Rust,HumanEval_73_smallest_change,OK
Rust,HumanEval_74_total_match,OK
Rust,HumanEval_75_is_multiply_prime,Exception
Rust,HumanEval_76_is_simple_power,OK
Rust,HumanEval_77_iscube,Exception
Rust,HumanEval_78_hex_key,Exception
Rust,HumanEval_79_decimal_to_binary,Exception
Rust,HumanEval_80_is_happy,Exception
Rust,HumanEval_81_numerical_letter_grade,Exception
Rust,HumanEval_82_prime_length,Exception
Rust,HumanEval_83_starts_one_ends,Exception
Rust,HumanEval_84_solve,Exception
Rust,HumanEval_85_add,Exception
Rust,HumanEval_86_anti_shuffle,Exception
Rust,HumanEval_87_get_row,Exception
