Julia,HumanEval_146_specialFilter,Exception
Julia,HumanEval_69_search,Exception
Julia,HumanEval_34_unique,Exception
Julia,HumanEval_156_int_to_mini_roman,Exception
Julia,HumanEval_111_histogram,Exception
Julia,HumanEval_43_pairs_sum_to_zero,Exception
Julia,HumanEval_117_select_words,Exception
Julia,HumanEval_73_smallest_change,Exception
Julia,HumanEval_80_is_happy,Exception
Julia,HumanEval_87_get_row,Exception
Julia,HumanEval_158_find_max,Exception
Julia,HumanEval_142_sum_squares,Exception
Julia,HumanEval_102_choose_num,Exception
Julia,HumanEval_33_sort_third,Exception
Julia,HumanEval_37_sort_even,Exception
Julia,HumanEval_104_unique_digits,Exception
Julia,HumanEval_6_parse_nested_parens,Exception
Julia,HumanEval_28_concatenate,OK
Julia,HumanEval_100_make_a_pile,Exception
Julia,HumanEval_126_is_sorted,Exception
Julia,HumanEval_125_split_words,Exception
Julia,HumanEval_160_do_algebra,Exception
Julia,HumanEval_68_pluck,Exception
Julia,HumanEval_122_add_elements,OK
Julia,HumanEval_81_numerical_letter_grade,Exception
Julia,HumanEval_114_minSubArraySum,Exception
Julia,HumanEval_62_derivative,Exception
Julia,HumanEval_44_change_base,Exception
Julia,HumanEval_136_largest_smallest_integers,Exception
Julia,HumanEval_46_fib4,OK
Julia,HumanEval_127_intersection,Exception
Julia,HumanEval_9_rolling_max,Exception
Julia,HumanEval_53_add,OK
Julia,HumanEval_153_Strongest_Extension,Exception
Julia,HumanEval_101_words_string,Exception
Julia,HumanEval_41_car_race_collision,Exception
Julia,HumanEval_17_parse_music,Exception
Julia,HumanEval_42_incr_list,OK
Julia,HumanEval_139_special_factorial,Exception
Julia,HumanEval_84_solve,Exception
Julia,HumanEval_152_compare,OK
Julia,HumanEval_112_reverse_delete,Exception
Julia,HumanEval_91_is_bored,Exception
Julia,HumanEval_25_factorize,OK
Julia,HumanEval_132_is_nested,Exception
Julia,HumanEval_82_prime_length,Exception
Julia,HumanEval_13_greatest_common_divisor,OK
Julia,HumanEval_40_triples_sum_to_zero,OK
Julia,HumanEval_149_sorted_list_sum,Exception
Julia,HumanEval_75_is_multiply_prime,Exception
