Ruby,HumanEval_15_string_sequence,OK
Ruby,HumanEval_116_sort_array,OK
Ruby,HumanEval_37_sort_even,Exception
Ruby,HumanEval_117_select_words,Exception
Ruby,HumanEval_155_even_odd_count,Exception
Ruby,HumanEval_125_split_words,Exception
Ruby,HumanEval_106_f,Exception
Ruby,HumanEval_51_remove_vowels,Exception
Ruby,HumanEval_107_even_odd_palindrome,OK
Ruby,HumanEval_124_valid_date,Exception
Ruby,HumanEval_159_eat,Exception
Ruby,HumanEval_4_mean_absolute_deviation,Exception
Ruby,HumanEval_14_all_prefixes,OK
Ruby,HumanEval_56_correct_bracketing,OK
Ruby,HumanEval_30_get_positive,OK
Ruby,HumanEval_121_solution,Exception
Ruby,HumanEval_16_count_distinct_characters,OK
Ruby,HumanEval_88_sort_array,OK
Ruby,HumanEval_39_prime_fib,Exception
Ruby,HumanEval_5_intersperse,OK
Ruby,HumanEval_57_monotonic,Exception
Ruby,HumanEval_85_add,Exception
Ruby,HumanEval_93_encode,Exception
Ruby,HumanEval_90_next_smallest,Exception
Ruby,HumanEval_102_choose_num,Exception
Ruby,HumanEval_145_order_by_points,Exception
Ruby,HumanEval_11_string_xor,Exception
Ruby,HumanEval_67_fruit_distribution,Exception
Ruby,HumanEval_83_starts_one_ends,Exception
Ruby,HumanEval_131_digits,Exception
Ruby,HumanEval_18_how_many_times,Exception
Ruby,HumanEval_101_words_string,OK
Ruby,HumanEval_130_tri,Exception
Ruby,HumanEval_137_compare_one,Exception
Ruby,HumanEval_76_is_simple_power,OK
Ruby,HumanEval_98_count_upper,Exception
Ruby,HumanEval_147_get_max_triples,Exception
Ruby,HumanEval_148_bf,Exception
Ruby,HumanEval_25_factorize,OK
Ruby,HumanEval_63_fibfib,OK
Ruby,HumanEval_134_check_if_last_char_is_a_letter,Exception
Ruby,HumanEval_112_reverse_delete,Exception
Ruby,HumanEval_150_x_or_y,Exception
Ruby,HumanEval_79_decimal_to_binary,Exception
Ruby,HumanEval_146_specialFilter,OK
Ruby,HumanEval_142_sum_squares,SyntaxError
Ruby,HumanEval_143_words_in_sentence,Exception
Ruby,HumanEval_162_string_to_md5,Exception
Ruby,HumanEval_114_minSubArraySum,Exception
Ruby,HumanEval_92_any_int,OK
Ruby,HumanEval_20_find_closest_elements,Exception
Ruby,HumanEval_27_flip_case,OK
Ruby,HumanEval_118_get_closest_vowel,Exception
Ruby,HumanEval_89_encrypt,Exception
Ruby,HumanEval_59_largest_prime_factor,OK
Ruby,HumanEval_2_truncate_number,OK
Ruby,HumanEval_78_hex_key,Exception
Ruby,HumanEval_65_circular_shift,Exception
Ruby,HumanEval_60_sum_to_n,OK
Ruby,HumanEval_94_skjkasdkd,Exception
Ruby,HumanEval_68_pluck,Exception
Ruby,HumanEval_29_filter_by_prefix,OK
Ruby,HumanEval_141_file_name_check,Exception
Ruby,HumanEval_0_has_close_elements,OK
Ruby,HumanEval_48_is_palindrome,OK
Ruby,HumanEval_128_prod_signs,Exception
Ruby,HumanEval_47_median,OK
Ruby,HumanEval_40_triples_sum_to_zero,OK
Ruby,HumanEval_34_unique,OK
Ruby,HumanEval_45_triangle_area,Exception
Ruby,HumanEval_126_is_sorted,Exception
Ruby,HumanEval_122_add_elements,Exception
Ruby,HumanEval_109_move_one_ball,Exception
Ruby,HumanEval_87_get_row,Exception
Ruby,HumanEval_120_maximum,Exception
Ruby,HumanEval_42_incr_list,OK
Ruby,HumanEval_22_filter_integers,OK
Ruby,HumanEval_8_sum_product,SyntaxError
Ruby,HumanEval_61_correct_bracketing,OK
Ruby,HumanEval_21_rescale_to_unit,OK
Ruby,HumanEval_136_largest_smallest_integers,SyntaxError
Ruby,HumanEval_9_rolling_max,OK
Ruby,HumanEval_73_smallest_change,Exception
Ruby,HumanEval_158_find_max,Exception
Ruby,HumanEval_64_vowels_count,Exception
Ruby,HumanEval_74_total_match,Exception
Ruby,HumanEval_13_greatest_common_divisor,OK
Ruby,HumanEval_35_max_element,OK
Ruby,HumanEval_66_digitSum,Exception
Ruby,HumanEval_139_special_factorial,Exception
Ruby,HumanEval_163_generate_integers,Exception
Ruby,HumanEval_7_filter_by_substring,OK
Ruby,HumanEval_153_Strongest_Extension,Exception
Ruby,HumanEval_71_triangle_area,Exception
Ruby,HumanEval_23_strlen,OK
Ruby,HumanEval_127_intersection,SyntaxError
Ruby,HumanEval_110_exchange,Exception
Ruby,HumanEval_108_count_nums,Exception
Ruby,HumanEval_100_make_a_pile,Exception
Ruby,HumanEval_46_fib4,OK
Ruby,HumanEval_156_int_to_mini_roman,Exception
Ruby,HumanEval_96_count_up_to,Exception
Ruby,HumanEval_97_multiply,Exception
Ruby,HumanEval_26_remove_duplicates,Exception
Ruby,HumanEval_123_get_odd_collatz,Exception
Ruby,HumanEval_1_separate_paren_groups,Exception
Ruby,HumanEval_12_longest,OK
Ruby,HumanEval_17_parse_music,Exception
Ruby,HumanEval_52_below_threshold,OK
Ruby,HumanEval_160_do_algebra,Exception
Ruby,HumanEval_3_below_zero,OK
Ruby,HumanEval_152_compare,OK
Ruby,HumanEval_82_prime_length,OK
Ruby,HumanEval_72_will_it_fly,Exception
Ruby,HumanEval_58_common,OK
Ruby,HumanEval_43_pairs_sum_to_zero,OK
Ruby,HumanEval_151_double_the_difference,Exception
Ruby,HumanEval_113_odd_count,Exception
Ruby,HumanEval_95_check_dict_case,Exception
Ruby,HumanEval_80_is_happy,Exception
Ruby,HumanEval_135_can_arrange,Exception
Ruby,HumanEval_140_fix_spaces,Exception
Ruby,HumanEval_133_sum_squares,Exception
Ruby,HumanEval_104_unique_digits,OK
Ruby,HumanEval_119_match_parens,SyntaxError
Ruby,HumanEval_44_change_base,OK
Ruby,HumanEval_77_iscube,OK
Ruby,HumanEval_84_solve,Exception
Ruby,HumanEval_132_is_nested,Exception
Ruby,HumanEval_49_modp,Exception
Ruby,HumanEval_115_max_fill,Exception
Ruby,HumanEval_24_largest_divisor,OK
Ruby,HumanEval_149_sorted_list_sum,Exception
Ruby,HumanEval_70_strange_sort_list,Exception
Ruby,HumanEval_31_is_prime,OK
Ruby,HumanEval_6_parse_nested_parens,Exception
Ruby,HumanEval_28_concatenate,OK
Ruby,HumanEval_75_is_multiply_prime,Exception
Ruby,HumanEval_144_simplify,Exception
Ruby,HumanEval_161_solve,Exception
Ruby,HumanEval_86_anti_shuffle,OK
Ruby,HumanEval_41_car_race_collision,SyntaxError
Ruby,HumanEval_55_fib,OK
Ruby,HumanEval_154_cycpattern_check,Exception
Ruby,HumanEval_99_closest_integer,Exception
Ruby,HumanEval_69_search,Exception
Ruby,HumanEval_53_add,OK
Ruby,HumanEval_103_rounded_avg,Exception
Ruby,HumanEval_62_derivative,Exception
Ruby,HumanEval_36_fizz_buzz,Exception
Ruby,HumanEval_33_sort_third,Exception
Ruby,HumanEval_10_make_palindrome,Exception
Ruby,HumanEval_81_numerical_letter_grade,Exception
Ruby,HumanEval_105_by_length,Exception
Ruby,HumanEval_91_is_bored,Exception
Ruby,HumanEval_19_sort_numbers,Exception
Ruby,HumanEval_54_same_chars,SyntaxError
Ruby,HumanEval_157_right_angle_triangle,Exception
Ruby,HumanEval_111_histogram,Exception
Ruby,HumanEval_138_is_equal_to_sum_even,Exception
Ruby,HumanEval_129_minPath,SyntaxError
