Lua,HumanEval_19_sort_numbers,Exception
Lua,HumanEval_22_filter_integers,OK
Lua,HumanEval_154_cycpattern_check,Exception
Lua,HumanEval_70_strange_sort_list,Exception
Lua,HumanEval_7_filter_by_substring,OK
Lua,HumanEval_33_sort_third,Exception
Lua,HumanEval_13_greatest_common_divisor,OK
Lua,HumanEval_126_is_sorted,Exception
Lua,HumanEval_79_decimal_to_binary,Exception
Lua,HumanEval_31_is_prime,OK
Lua,HumanEval_62_derivative,Exception
Lua,HumanEval_11_string_xor,OK
Lua,HumanEval_147_get_max_triples,Exception
Lua,HumanEval_83_starts_one_ends,Exception
Lua,HumanEval_35_max_element,OK
Lua,HumanEval_61_correct_bracketing,OK
Lua,HumanEval_9_rolling_max,OK
Lua,HumanEval_4_mean_absolute_deviation,Exception
Lua,HumanEval_16_count_distinct_characters,Exception
Lua,HumanEval_20_find_closest_elements,Exception
Lua,HumanEval_142_sum_squares,Exception
Lua,HumanEval_0_has_close_elements,Exception
Lua,HumanEval_17_parse_music,Exception
Lua,HumanEval_81_numerical_letter_grade,Exception
Lua,HumanEval_52_below_threshold,Exception
Lua,HumanEval_121_solution,OK
Lua,HumanEval_53_add,OK
Lua,HumanEval_139_special_factorial,Exception
Lua,HumanEval_128_prod_signs,Exception
Lua,HumanEval_134_check_if_last_char_is_a_letter,Exception
Lua,HumanEval_102_choose_num,OK
Lua,HumanEval_8_sum_product,Exception
Lua,HumanEval_105_by_length,Exception
Lua,HumanEval_135_can_arrange,Exception
Lua,HumanEval_109_move_one_ball,Exception
Lua,HumanEval_140_fix_spaces,Exception
Lua,HumanEval_12_longest,OK
Lua,HumanEval_149_sorted_list_sum,Exception
Lua,HumanEval_117_select_words,Exception
Lua,HumanEval_94_skjkasdkd,Exception
Lua,HumanEval_73_smallest_change,Exception
Lua,HumanEval_68_pluck,Exception
Lua,HumanEval_160_do_algebra,Exception
Lua,HumanEval_95_check_dict_case,Exception
Lua,HumanEval_25_factorize,OK
Lua,HumanEval_141_file_name_check,SyntaxError
Lua,HumanEval_72_will_it_fly,Exception
Lua,HumanEval_148_bf,Exception
Lua,HumanEval_45_triangle_area,OK
Lua,HumanEval_65_circular_shift,Exception
Lua,HumanEval_27_flip_case,OK
Lua,HumanEval_43_pairs_sum_to_zero,Exception
Lua,HumanEval_118_get_closest_vowel,SyntaxError
Lua,HumanEval_26_remove_duplicates,Exception
Lua,HumanEval_66_digitSum,OK
Lua,HumanEval_21_rescale_to_unit,OK
Lua,HumanEval_90_next_smallest,Exception
Lua,HumanEval_47_median,Exception
Lua,HumanEval_124_valid_date,Exception
Lua,HumanEval_150_x_or_y,Exception
Lua,HumanEval_155_even_odd_count,Exception
Lua,HumanEval_1_separate_paren_groups,OK
Lua,HumanEval_63_fibfib,OK
Lua,HumanEval_116_sort_array,SyntaxError
Lua,HumanEval_78_hex_key,Exception
Lua,HumanEval_104_unique_digits,Exception
Lua,HumanEval_64_vowels_count,Exception
Lua,HumanEval_107_even_odd_palindrome,Exception
Lua,HumanEval_119_match_parens,Exception
Lua,HumanEval_40_triples_sum_to_zero,OK
Lua,HumanEval_153_Strongest_Extension,Exception
Lua,HumanEval_93_encode,Exception
Lua,HumanEval_74_total_match,OK
Lua,HumanEval_113_odd_count,Exception
Lua,HumanEval_69_search,Exception
Lua,HumanEval_54_same_chars,Exception
Lua,HumanEval_100_make_a_pile,Timeout
Lua,HumanEval_162_string_to_md5,Exception
Lua,HumanEval_112_reverse_delete,Exception
Lua,HumanEval_29_filter_by_prefix,OK
Lua,HumanEval_18_how_many_times,OK
